OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
Now wil we speken al of game!,Now wil we speken al of game.”—,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 886,,0,0,Now wil we speken al of game,Now wil we speken al of game,      ,      ,nou@adv willen@v%pr_pl we@pron%pl_nom speken@v%inf al@adv of@prep game@n,nou@adv willen@v%pr_pl we@pron%pl_nom speken@v%inf al@adv of@prep game@n,
"How farest thou?"""" quod he to me.",“How farest thou?”° quod he to me,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 887,,0,0,How farest thou quod he to me,How farest thou quod he to me,      ,      ,hou@adv&conj faren@v%pr_2 thou@pron%nom quethen@v%pt_3 he@pron1%nom to@prep me@pron2%obj,hou@adv&conj faren@v%pr_2 thou@pron%nom quethen@v%pt_3 he@pron1%nom to@prep me@pron2%obj,
"Wel,"""" quod I. """"Now see,"""" quod he","“Wel,” quod I. “Now see,” quod he",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 888,,0,0,Wel quod I Now see quod he,Wel quod I Now see quod he,      ,      ,wel@adv quethen@v%pt_1 ich@pron%nom nou@adv sen@v1%imp quethen@v%pt_3 he@pron1%nom,wel@adv quethen@v%pt_1 ich@pron%nom nou@adv sen@v1%imp quethen@v%pt_3 he@pron1%nom,
"By thy trouthe, yond adoun","“By thy trouthe, yond adoun,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 889,,0,0,By thy trouthe yond adoun,By thy trouthe yond adoun,    ,    ,bi@prep thin@pron%gen treuth@n yond@adv adoun@adv,bi@prep thin@pron%gen treuth@n yond@adv adoun@adv,
Wher that thou knowest any toun,Wher° that thou knowest any toun,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 890,,0,0,Wher that thou knowest any toun,Wher that thou knowest any toun,     ,     ,wher@adv&conj that@part thou@pron%nom knouen@v%pr_2 ani@gram_adj toun@n,wher@adv&conj that@part thou@pron%nom knouen@v%pr_2 ani@gram_adj toun@n,
"Or hous, or any other thing.","Or hous, or any other thing.",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 891,,0,0,Or hous or any other thing,Or hous or any other thing,     ,     ,or@conj hous@n or@conj ani@gram_adj other@gram_adj thing@n,or@conj hous@n or@conj ani@gram_adj other@gram_adj thing@n,
And whan thou hast of ought knowyng,"And whan thou hast of ought knowing,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 892,,0,0,And whan thou hast of ought knowyng,And whan thou hast of ought knowing,      ,      ,and@conj whan@adv&conj thou@pron%nom haven@v%pr_2 of@prep ought@pron knouinge@ger,and@conj whan@adv&conj thou@pron%nom haven@v%pr_2 of@prep ought@pron knouinge@ger,
Looke that thou warne me,Loke that thou warne° me,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 893,,0,0,Looke that thou warne me,Loke that thou warne me,    ,    ,loken@v2%imp that@conj thou@pron%nom warnen@v1%pr_2 me@pron2%obj,loken@v2%imp that@conj thou@pron%nom warnen@v1%pr_2 me@pron2%obj,
And y anoon shal telle the,And I anoon shal telle thee,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 894,DIFF,0,0,And y anoon shal telle the,And I anoon shal telle thee,     ,     ,and@conj ich@pron%nom an-on@adv shulen@v1%pr_1 tellen@v%inf the@pron2%obj,and@conj ich@pron%nom an-on@adv shulen@v1%pr_1 tellen@v%inf the@pron2%obj,green
How fer that thou art now therfro.,How fer° that thou art now therfro.”,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 895,,0,0,How fer that thou art now therfro,How fer that thou art now therfro,      ,      ,hou@adv&conj fer@adv that@part thou@pron%nom ben@v%pr_2 nou@adv ther-from@adv,hou@adv&conj fer@adv that@part thou@pron%nom ben@v%pr_2 nou@adv ther-from@adv,
And y adoun gan loken thoo,¶And I adoun gan loken tho,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 896,DIFF,0,0,And y adoun gan loken thoo,And I adoun gan loken tho,     ,     ,and@conj ich@pron%nom adoun@adv ginnen@v%pt_1 loken@v2%inf tho@adv,and@conj ich@pron%nom adoun@adv ginnen@v%pt_1 loken@v2%inf tho@adv,green
And beheld feldes and playnes,And behelde feldes° and plaines,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 897,,0,9,And beheld feldes and playnes,And behelde feldes and plaines,    ,S uSu Su S uS,and@conj biholden@v%pt_1 feld@n%pl and@conj plaine@n%pl,and@conj biholden@v%pt_1 feld@n%pl and@conj plaine@n%pl,
"And now hilles, and now mountaynes","And now hilles, and now mountaines",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 898,,9,9,And now hilles and now mountaynes,And now hilles and now mountaines,S u Su S u SuS,S u Su S u SuS,and@conj nou@adv hille@n%pl and@conj nou@adv mountaine@n%pl,and@conj nou@adv hille@n%pl and@conj nou@adv mountaine@n%pl,
"Now valeyes, now forestes","Now valeis, and now forestes",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 899,DIFF,0,0,Now valeyes now forestes,Now valeis and now forestes,   ,    ,nou@adv valei@n%pl nou@adv forest@n%pl,nou@adv valei@n%pl and@conj nou@adv forest@n%pl,green
And now unnethes grete bestes,"And now, unethes,° grete bestes;",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 900,,0,0,And now unnethes grete bestes,And now unethes grete bestes,    ,    ,and@conj nou@adv unethe@adv gret@adj beste@n%pl,and@conj nou@adv unethe@adv gret@adj beste@n%pl,
"Now ryveres, now citees","Now riveres, now citees",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 901,,0,0,Now ryveres now citees,Now riveres now citees,   ,   ,nou@adv rivere@n%pl nou@adv cite@n%pl,nou@adv rivere@n%pl nou@adv cite@n%pl,
"Now tounes, and now grete trees","Now tounes, and now grete trees",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 902,,0,0,Now tounes and now grete trees,Now tounes and now grete trees,     ,     ,nou@adv toun@n%pl and@conj nou@adv gret@adj tre@n%pl,nou@adv toun@n%pl and@conj nou@adv gret@adj tre@n%pl,
Now shippes seyllynge in the see.,Now shippes saillinge in the see.,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 903,,9,9,Now shippes seyllynge in the see,Now shippes saillinge in the see,S uS uSu S u S,S uS uSu S u S,nou@adv ship@n%pl seilen@v%prp_abs in@prep the@def_art se@n1,nou@adv ship@n%pl seilen@v%prp_abs in@prep the@def_art se@n1,
But thus sone in a while he,But thus sone in a while he,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 904,,9,9,But thus sone in a while he,But thus sone in a while he,S u Su S u Su S,S u Su S u Su S,but@conj thus@adv sone@adv in@prep a@indef_art whil@n he@pron1%nom,but@conj thus@adv sone@adv in@prep a@indef_art whil@n he@pron1%nom,
Was flowen fro the ground so hye,Was flowen fro the grounde so hie,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 905,,0,0,Was flowen fro the ground so hye,Was flowen fro the grounde so hie,      ,      ,ben@v%pt_3 flien@v%ppl from@prep the@def_art ground@n so@adv heighe@adv,ben@v%pt_3 flien@v%ppl from@prep the@def_art ground@n so@adv heighe@adv,
"That al the world, as to myn ye","That al the world, as to min ye",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 906,,0,0,That al the world as to myn ye,That al the world as to min ye,       ,       ,that@conj al@gram_adj the@def_art world@n as@conj to@prep min@pron%gen eie@n1,that@conj al@gram_adj the@def_art world@n as@conj to@prep min@pron%gen eie@n1,
No more semed than a prikke;,No more° semed than a prikke;,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 907,,0,0,No more semed than a prikke,No more semed than a prikke,     ,     ,no@adv more@adj%comp semen@v2%pt_3 than@conj a@indef_art prike@n,no@adv more@adj%comp semen@v2%pt_3 than@conj a@indef_art prike@n,
Or elles was the air so thikke,Or elles was the air so thikke,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 908,,0,0,Or elles was the air so thikke,Or elles was the air so thikke,      ,      ,or@conj elles@adv ben@v%pt_3 the@def_art air@n1 so@adv thikke@adj,or@conj elles@adv ben@v%pt_3 the@def_art air@n1 so@adv thikke@adj,
That y ne myghte not discerne.,That I ne mighte not discerne.°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 909,DIFF,0,0,That y ne myghte not discerne,That I ne mighte not discerne,     ,     ,that@conj ich@pron%nom ne@adv mouen@v3%pt_1 not@adv discernen@v%inf,that@conj ich@pron%nom ne@adv mouen@v3%pt_1 not@adv discernen@v%inf,green
With that he spak to me as yerne,"¶With that he spak to me as yerne,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 910,,9,9,With that he spak to me as yerne,With that he spak to me as yerne,S u S u S u S uSx,S u S u S u S uSx,with@prep that@pron he@pron1%nom speken@v%pt_3 to@prep me@pron2%obj as@conj yerne@adv,with@prep that@pron he@pron1%nom speken@v%pt_3 to@prep me@pron2%obj as@conj yerne@adv,
"And seyde, """"Seest thou any [toun]",And seide: “Seestow any toun,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 911,DIFF,0,0,And seyde Seest thou any toun,And seide Seestow any toun,     ,    ,and@conj seien@v1%pt_3 sen@v1%pr_2 thou@pron%nom ani@gram_adj toun@n,and@conj seien@v1%pt_3 sen@v1%pr_2 ani@gram_adj toun@n,green
Or ought thou knowest yonder doun?,Or ought thou knowest° yonder doun?”°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 912,,0,0,Or ought thou knowest yonder doun,Or ought thou knowest yonder doun,     ,     ,or@conj ought@pron thou@pron%nom knouen@v%pr_2 yonder@adv%comp doun@adv,or@conj ought@pron thou@pron%nom knouen@v%pr_2 yonder@adv%comp doun@adv,
"I sayde, """"Nay."""" """"No wonder nys","I seide, “Nay.” “No wonder nis,”",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 913,,0,0,I sayde Nay No wonder nys,I seide Nay No wonder nis,     ,     ,ich@pron%nom seien@v1%pt_1 nai@interj no@gram_adj wonder@n ben@v%pr_3_neg,ich@pron%nom seien@v1%pt_1 nai@interj no@gram_adj wonder@n ben@v%pr_3_neg,
"Quod he, """"for half so high as this","Quod he, “for half so high as this",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 914,,0,0,Quod he for half so high as this,Quod he for half so high as this,       ,       ,quethen@v%pt_3 he@pron1%nom for@conj half@adv so@adv heighe@adv as@conj this@pron,quethen@v%pt_3 he@pron1%nom for@conj half@adv so@adv heighe@adv as@conj this@pron,
Nas Alixandre Macedo;,Nas Alexander Macedo;,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 915,,0,0,Nas Alixandre Macedo,Nas Alexander Macedo,  ,  ,ben@v%pt_3_neg alexander@n#propn macedo@n#propn,ben@v%pt_3_neg alexander@n#propn macedo@n#propn,
"Ne the kyng, Daun Scipio","Ne the king, dan Scipio.",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 916,,0,0,Ne the kyng Daun Scipio,Ne the king dan Scipio,    ,    ,ne@conj1 the@def_art king@n daun@n#adj scipio@n#propn,ne@conj1 the@def_art king@n daun@n#adj scipio@n#propn,
"That saw in drem, at poynt devys","That saw in dreme, at point devis,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 917,,0,0,That saw in drem at poynt devys,That saw in dreme at point devis,      ,      ,that@pron sen@v1%pt_3 in@prep drem@n2 at@prep pointe@n1 devis@n,that@pron sen@v1%pt_3 in@prep drem@n2 at@prep pointe@n1 devis@n,
Helle and erthe and paradys;,"Helle and erthe, and paradis;",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 918,,0,0,Helle and erthe and paradys,Helle and erthe and paradis,    ,    ,helle@n and@conj erthe@n1 and@conj paradise@n,helle@n and@conj erthe@n1 and@conj paradise@n,
Ne eke the wrechche Dedalus,Ne eek the wrecche° Dedalus,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 919,DIFF,0,0,Ne eke the wrechche Dedalus,Ne eek the wrecche Dedalus,    ,    ,ne@conj1 ek@adv the@def_art wrecche@adj dedalus@n#propn,ne@conj1 ek@adv the@def_art wrecche@adj dedalus@n#propn,green
"Ne his child, nyce Ykarus","Ne his child, nice° Icarus",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 920,,0,0,Ne his child nyce Ykarus,Ne his child nice Icarus,    ,    ,ne@conj1 his@pron1%gen child@n nice@adj ikarus@n#propn,ne@conj1 his@pron1%gen child@n nice@adj ikarus@n#propn,
That fleigh so highe that the hete,That fleigh so highe that the hete,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 921,,0,0,That fleigh so highe that the hete,That fleigh so highe that the hete,      ,      ,that@pron flien@v%pt_3 so@adv heighe@adv that@conj the@def_art hete@n1,that@pron flien@v%pt_3 so@adv heighe@adv that@conj the@def_art hete@n1,
"Hys wynges malt, and he fel wete","His winges malt,° and he fel wete",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 922,,0,0,Hys wynges malt and he fel wete,His winges malt and he fel wete,      ,      ,his@pron1%gen wing@n%pl melten@v%pt_3 and@conj he@pron1%nom fallen@v%pt_3 wet@adj,his@pron1%gen wing@n%pl melten@v%pt_3 and@conj he@pron1%nom fallen@v%pt_3 wet@adj,
"In myd the see, and ther he dreynte","Inmid the see, and ther he dreinte,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 923,DIFF,0,0,In myd the see and ther he dreynte,Inmid the see and ther he dreinte,       ,      ,in@prep mid@n the@def_art se@n1 and@conj ther@adv he@pron1%nom drenchen@v%pt_3, the@def_art se@n1 and@conj ther@adv he@pron1%nom drenchen@v%pt_3,
For whom was maked moch compleynte.,For whom was maked moch compleinte.°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 924,,0,0,For whom was maked moch compleynte,For whom was maked moch compleinte,     ,     ,for@prep whom@pron%obj ben@v%pt_3 maken@v1%ppl muche@adj compleinte@n,for@prep whom@pron%obj ben@v%pt_3 maken@v1%ppl muche@adj compleinte@n,
"Now turn upward,"""" quod he, """"thy face","¶“Now turn upward,” quod he, “thy face",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 925,,0,0,Now turn upward quod he thy face,Now turn upward quod he thy face,      ,      ,nou@adv turnen@v%imp upward@adv quethen@v%pt_3 he@pron1%nom thin@pron%gen face@n,nou@adv turnen@v%imp upward@adv quethen@v%pt_3 he@pron1%nom thin@pron%gen face@n,
And behold this large space,And behold this large place,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 926,DIFF,0,0,And behold this large space,And behold this large place,    ,    ,and@conj biholden@v%imp this@gram_adj large@adj space@n,and@conj biholden@v%imp this@gram_adj large@adj place@n,green
"This eyr, but loke thou ne be",This air; but loke thou ne be,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 927,,0,0,This eyr but loke thou ne be,This air but loke thou ne be,      ,      ,this@gram_adj air@n1 but@conj loken@v2%imp thou@pron%nom ne@adv ben@v%pr_2,this@gram_adj air@n1 but@conj loken@v2%imp thou@pron%nom ne@adv ben@v%pr_2,
Adrad of hem that thou shalt se,Adrad° of hem that thou shalt see;,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 928,,0,0,Adrad of hem that thou shalt se,Adrad of hem that thou shalt see,      ,      ,adreden@v%ppl of@prep hem@pron%pl_obj that@pron thou@pron%nom shulen@v1%pr_2 sen@v1%inf,adreden@v%ppl of@prep hem@pron%pl_obj that@pron thou@pron%nom shulen@v1%pr_2 sen@v1%inf,
"For in this region, certeyn","For in this regioun, certein",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 929,,0,0,For in this region certeyn,For in this regioun certein,    ,    ,for@conj in@prep this@gram_adj regioune@n certain@adv,for@conj in@prep this@gram_adj regioune@n certain@adv,
Duelleth many a citezeyn,"Dwelleth many a citezein,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 930,DIFF,0,0,Duelleth many a citezeyn,Dwelleth many a citezein,   ,   ,dwellen@v%pr_3 mani@gram_adj a@indef_art citisein@n,dwellen@v%pr_3 mani@gram_adj a@indef_art citisein@n,green
Of which that speketh Daun Plato;,Of which that speketh dan Plato.,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 931,,0,0,Of which that speketh Daun Plato,Of which that speketh dan Plato,     ,     ,of@prep which@pron that@pron speken@v%pr_3 daun@n#adj plato@n#propn,of@prep which@pron that@pron speken@v%pr_3 daun@n#adj plato@n#propn,
"These ben the eyryssh bestes, lo!","These ben the eirish bestes,° lo!”",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 932,,9,9,These ben the eyryssh bestes lo,These ben the eirish bestes lo,Su S u Su Su S,Su S u Su Su S,these@pron%pl ben@v%pr_pl the@def_art airish@adj beste@n%pl lo@interj,these@pron%pl ben@v%pr_pl the@def_art airish@adj beste@n%pl lo@interj,
And so saw y all that meynee,¶And so saw I al that meinee°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 933,DIFF,0,0,And so saw y all that meynee,And so saw I al that meinee,      ,      ,and@conj so@adv sen@v1%pt_1 ich@pron%nom al@gram_adj that@art&gram_adj meine@n,and@conj so@adv sen@v1%pt_1 ich@pron%nom al@gram_adj that@art&gram_adj meine@n,green
Boothe goon and also flee.,Bothe goon and also flee.°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 934,,0,0,Boothe goon and also flee,Bothe goon and also flee,    ,    ,bothe@num_conj gon@v%inf and@conj also@adv flien@v%inf,bothe@num_conj gon@v%inf and@conj also@adv flien@v%inf,
"Now,"""" quod he thoo, """"cast up thyn ye.","“Now,” quod he tho, “cast up thin ye;",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 935,,0,0,Now quod he thoo cast up thyn ye,Now quod he tho cast up thin ye,       ,       ,nou@adv quethen@v%pt_3 he@pron1%nom tho@adv casten@v%imp up@adv thin@pron%gen eie@n1,nou@adv quethen@v%pt_3 he@pron1%nom tho@adv casten@v%imp up@adv thin@pron%gen eie@n1,
"Se yonder, loo, the Galaxie","See yonder, lo, the Galaxie",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 936,,0,0,Se yonder loo the Galaxie,See yonder lo the Galaxie,    ,    ,sen@v1%imp yonder@adv%comp lo@interj the@def_art galaxie@n,sen@v1%imp yonder@adv%comp lo@interj the@def_art galaxie@n,
Which men clepeth the Milky Wey,Which men clepeth° the Milky Wey,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 937,,0,0,Which men clepeth the Milky Wey,Which men clepeth the Milky Wey,     ,     ,which@pron men@pron_impers clepen@v%pr_3 the@def_art milki@adj wei@n,which@pron men@pron_impers clepen@v%pr_3 the@def_art milki@adj wei@n,
"For hit ys whit (and somme, parfey","For it is whit: and some, parfey,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 938,,0,0,For hit ys whit and somme parfey,For it is whit and some parfey,      ,      ,for@conj hit@pron ben@v%pr_3 whit@adj and@conj som@pron par_fei@interj,for@conj hit@pron ben@v%pr_3 whit@adj and@conj som@pron par_fei@interj,
