OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
"Unto the gardyn-ward, over the stable","Unto the gardinward, over the stable",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3572,,10,10,Unto the gardynward over the stable,Unto the gardinward over the stable,uS u SuS uS u Sx,uS u SuS uS u Sx,unto@prep the@def_art gardin-ward@n over@prep the@def_art stable@n,unto@prep the@def_art gardin-ward@n over@prep the@def_art stable@n,green
That we may frely passen forth oure way,That we may frely passen forth our way,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3573,,10,10,That we may frely passen forth oure way,That we may frely passen forth our way,u S u Su Su S ux S,u S u Su Su S u S,that@conj we@pron%pl_nom mouen@v3%pr_pl freli@adv passen@v%inf forth@adv oure@pron%pl_gen wei@n,that@conj we@pron%pl_nom mouen@v3%pr_pl freli@adv passen@v%inf forth@adv oure@pron%pl_gen wei@n,green
Whan that the grete shour is goon away.,Whan that the grete shour is goon away—,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3574,,10,10,Whan that the grete shour is goon away,Whan that the grete shour is goon away,u S u Su S u S uS,u S u Su S u S uS,whan@adv&conj that@part the@def_art gret@adj shour@n ben@v%pr_3 gon@v%ppl awei@adv,whan@adv&conj that@part the@def_art gret@adj shour@n ben@v%pr_3 gon@v%ppl awei@adv,green
"Thanne shaltou swymme as myrie, I undertake","Than shaltow swimme° as mirie, I undertake",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3575,,10,10,Thanne shaltou swymme as myrie I undertake,Than shaltow swimme as mirie I undertake,ux Su Sx u Su x SuSx,u Su Sx u Su x SuSx,thanne@adv shulen@v1%pr_2_pron swimmen@v%inf as@conj mirie@adv ich@pron%nom undertaken@v%pr_1,thanne@adv shulen@v1%pr_2_pron swimmen@v%inf as@conj mirie@adv ich@pron%nom undertaken@v%pr_1,green
As dooth the white doke after hire drake.,As doth the white doke after hir drake.°,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3576,,10,10,As dooth the white doke after hire drake,As doth the white doke after hir drake,u S u Sx ux Su Su Sx,u S u Su Sx uS u Sx,as@conj don@v1%pr_3 the@def_art whit@adj doke@n after@prep hire@pron1%fem_gen drake@n2,as@conj don@v1%pr_3 the@def_art whit@adj doke@n after@prep hire@pron1%fem_gen drake@n2,green
"Thanne wol I clepe, `How, Alison! How, John!","Than wol I clep,° ‘how! Alison! how! John!",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3577,,10,10,Thanne wol I clepe How Alison How John,Than wol I clep how Alison how John,ux S u Sx u SuS u S,u S u S u SuS u S,thanne@adv willen@v%pr_1 ich@pron%nom clepen@v%inf hou@interj1&2 alisoun@n1#propn hou@interj1&2 john@n2#propn,thanne@adv willen@v%pr_1 ich@pron%nom clepen@v%inf hou@interj1&2 alisoun@n1#propn hou@interj1&2 john@n2#propn,green
"Be myrie, for the flood wol passe anon.'","Be mirie, for the flood wol passe anon.’",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3578,,10,10,Be myrie for the flood wol passe anon,Be mirie for the flood wol passe anon,u Su S u S u Sx uS,u Su S u S u Sx uS,ben@v%imp mirie@adj for@conj the@def_art flod@n willen@v%pr_3 passen@v%inf an-on@adv,ben@v%imp mirie@adj for@conj the@def_art flod@n willen@v%pr_3 passen@v%inf an-on@adv,green
"And thou wolt seyn, `Hayl, maister Nicholay!","And thou wolt seyn, ‘hail, maister Nicholay!",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3579,,10,10,And thou wolt seyn Hayl maister Nicholay,And thou wolt seyn hail maister Nicholay,u S u S u Su SuS,u S u S u Su SuS,and@conj thou@pron%nom willen@v%pr_2 seien@v1%inf heil@interj maister@n#adj nicholas@n1#propn,and@conj thou@pron%nom willen@v%pr_2 seien@v1%inf heil@interj maister@n#adj nicholas@n1#propn,green
"Good morwe, I se thee wel, for it is day.'","Good morwe, I se thee wel, for it is day.’",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3580,,10,10,Good morwe I se thee wel for it is day,Good morwe I se thee wel for it is day,u Sx u S u S u S u S,u Sx u S u S u S u S,god@adj morwe@n ich@pron%nom sen@v1%pr_1 the@pron2%obj wel@adv for@conj hit@pron ben@v%pr_3 dai@n,god@adj morwe@n ich@pron%nom sen@v1%pr_1 the@pron2%obj wel@adv for@conj hit@pron ben@v%pr_3 dai@n,green
And thanne shul we be lordes al oure lyf,And than shul we be lordes al our lif,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3581,,10,10,And thanne shul we be lordes al oure lyf,And than shul we be lordes al our lif,u Sx u S u Su S ux S,u S u S u Su S u S,and@conj thanne@adv shulen@v1%pr_pl we@pron%pl_nom ben@v%inf lord@n%pl al@gram_adj oure@pron%pl_gen lif@n,and@conj thanne@adv shulen@v1%pr_pl we@pron%pl_nom ben@v%inf lord@n%pl al@gram_adj oure@pron%pl_gen lif@n,green
"Of al the world, as Noe and his wyf.","Of al the world, as Noë and his wif.",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3582,,10,9,Of al the world as Noe and his wyf,Of al the world as No and his wif,u S u S u Su S u S,S u S u S u S u S,of@prep al@gram_adj the@def_art world@n as@conj noe@n#propn and@conj his@pron1%gen wif@n,of@prep al@gram_adj the@def_art world@n as@conj noe@n#propn and@conj his@pron1%gen wif@n,green
But of o thyng I warne thee ful right:,¶But of o thing I warne thee ful right,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3583,,10,10,But of o thyng I warne thee ful right,But of o thing I warne thee ful right,u S u S u Su S u S,u S u S u Su S u S,but@conj of@prep o@num_adj thing@n ich@pron%nom warnen@v1%pr_1 the@pron2%obj ful@adv righte@adv,but@conj of@prep o@num_adj thing@n ich@pron%nom warnen@v1%pr_1 the@pron2%obj ful@adv righte@adv,green
Be wel avysed on that ilke nyght,"Be wel avised,° on that ilke° night",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3584,,10,10,Be wel avysed on that ilke nyght,Be wel avised on that ilke night,u S uSu S u Su S,u S uSu S u Su S,ben@v%imp wel@adv avisen@v%ppl on@prep that@art&gram_adj ilke@pron_gram_adj night@n,ben@v%imp wel@adv avisen@v%ppl on@prep that@art&gram_adj ilke@pron_gram_adj night@n,green
That we ben entred into shippes bord,That we ben entred into shippes bord,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3585,,10,10,That we ben entred into shippes bord,That we ben entred into shippes bord,u S u Su Su Su S,u S u Su Su Su S,that@pron we@pron%pl_nom ben@v%pr_pl entren@v%ppl in-to@prep ship@n%gen bord@n,that@pron we@pron%pl_nom ben@v%pr_pl entren@v%ppl in-to@prep ship@n%gen bord@n,green
That noon of us ne speke nat a word,That noon of us ne speke nat a word,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3586,,10,10,That noon of us ne speke nat a word,That noon of us ne speke nat a word,u S u S u Su S u S,u S u S u Su S u S,that@conj non@pron of@prep us@pron%pl_obj ne@adv speken@v%pr_3 not@adv a@indef_art word@n,that@conj non@pron of@prep us@pron%pl_obj ne@adv speken@v%pr_3 not@adv a@indef_art word@n,green
"Ne clepe, ne crie, but be in his preyere;","Ne clep, ne crie, but been in his preyere;",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3587,,10,10,Ne clepe ne crie but be in his preyere,Ne clep ne crie but been in his preyere,u Sx u S u S u S uSx,u S u S u S u S uSx,ne@conj1 clepen@v%pr_3 ne@conj1 crien@v%pr_3 but@conj ben@v%pr_3 in@prep his@pron1%gen preiere@n2,ne@conj1 clepen@v%pr_3 ne@conj1 crien@v%pr_3 but@conj ben@v%pr_3 in@prep his@pron1%gen preiere@n2,green
For it is Goddes owene heeste deere.,For it is Goddes owne heste° dere.,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3588,,10,10,For it is Goddes owene heeste deere,For it is Goddes owne heste dere,u S u Su Sux Su Sx,u S u Su Su Su Sx,for@conj hit@pron ben@v%pr_3 god@n1#propn%gen ouen@adj heste@n1 dere@adj1,for@conj hit@pron ben@v%pr_3 god@n1#propn%gen ouen@adj heste@n1 dere@adj1,green
Thy wyf and thou moote hange fer atwynne,"¶Thy wif and thou mot° hange fer atwinne,°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3589,,10,10,Thy wyf and thou moote hange fer atwynne,Thy wif and thou mot hange fer atwinne,u S u S ux Su S uSx,u S u S u Su S uSx,thin@pron%gen wif@n and@conj thou@pron%nom moten@v2%pr_2 hongen@v%inf fer@adv atwinne@adv,thin@pron%gen wif@n and@conj thou@pron%nom moten@v2%pr_2 hongen@v%inf fer@adv atwinne@adv,green
For that bitwixe yow shal be no synne,For that° bitwixe° yow shal be no sinne,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3590,,10,10,For that bitwixe yow shal be no synne,For that bitwixe yow shal be no sinne,u S uSu S u S u Sx,u S uSu S u S u Sx,for@conj that@part bitwixe@prep you@pron%pl_obj shulen@v1%pr_3 ben@v%inf no@gram_adj sinne@n,for@conj that@part bitwixe@prep you@pron%pl_obj shulen@v1%pr_3 ben@v%inf no@gram_adj sinne@n,green
Namoore in lookyng than ther shal in deede.,Na more in looking than ther shal in dede;,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3591,DIFF,10,10,Namoore in lookyng than ther shal in deede,Na more in looking than ther shal in dede,uSx u Su S u S u Sx,u Sx u Su S u S u Sx,in@prep  in@prep lokinge@ger than@conj ther@adv shulen@v1%pr_3  dede@n,in@prep  in@prep lokinge@ger than@conj ther@adv shulen@v1%pr_3  dede@n,
"This ordinance is seyd. Go, God thee speede!","This ordinance is seid, go, God thee spede!°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3592,,10,10,This ordinance is seyd Go God thee speede,This ordinance is seid go God thee spede,u SuSx u S u S u Sx,u SuSx u S u S u Sx,this@gram_adj ordinaunce@n ben@v%pr_3 seien@v1%ppl gon@v%imp god@n1#propn the@pron2%obj speden@v%pr_3,this@gram_adj ordinaunce@n ben@v%pr_3 seien@v1%ppl gon@v%imp god@n1#propn the@pron2%obj speden@v%pr_3,green
"Tomorwe at nyght, whan men ben alle aslepe","Tomorwe at night, whan men ben alle aslepe",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3593,,10,10,Tomorwe at nyght whan men ben alle aslepe,Tomorwe at night whan men ben alle aslepe,uSx u S u S u Sx uSx,uSx u S u S u Sx uSx,to-morwe@adv at@prep night@n whan@adv&conj man@n%pl ben@v%pr_pl al@gram_adj aslepe@adv1,to-morwe@adv at@prep night@n whan@adv&conj man@n%pl ben@v%pr_pl al@gram_adj aslepe@adv1,green
Into oure knedyng-tubbes wol we crepe,Into our kneding-tubbes wol we crepe,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3594,,10,10,Into oure knedyngtubbes wol we crepe,Into our knedingtubbes wol we crepe,uS ux SuSu S u Sx,uS u SuSu S u Sx,in-to@prep oure@pron%pl_gen knedinge-tubbe@n%pl willen@v%pr_pl we@pron%pl_nom crepen@v%inf,in-to@prep oure@pron%pl_gen knedinge-tubbe@n%pl willen@v%pr_pl we@pron%pl_nom crepen@v%inf,green
"And sitten there, abidyng Goddes grace.","And sitten ther, abiding° Goddes grace.",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3595,,10,10,And sitten there abidyng Goddes grace,And sitten ther abiding Goddes grace,u Su Sx uSu Su Sx,u Su S uSu Su Sx,and@conj sitten@v%inf ther@adv abiden@v%prp_abs god@n1#propn%gen grace@n,and@conj sitten@v%inf ther@adv abiden@v%prp_abs god@n1#propn%gen grace@n,green
Go now thy wey; I have no lenger space,"Go now thy wey, I have no lenger space",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3596,,10,10,Go now thy wey I have no lenger space,Go now thy wey I have no lenger space,u S u S u Sx u Su Sx,u S u S u Sx u Su Sx,gon@v%imp nou@adv thin@pron%gen wei@n ich@pron%nom haven@v%pr_1 no@adv lengere@adj%comp space@n,gon@v%imp nou@adv thin@pron%gen wei@n ich@pron%nom haven@v%pr_1 no@adv lengere@adj%comp space@n,green
To make of this no lenger sermonyng.,To make of this no lenger sermoning.°,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3597,,10,10,To make of this no lenger sermonyng,To make of this no lenger sermoning,u Sx u S u Su SuS,u Sx u S u Su SuS,to@part maken@v1%inf of@prep this@pron no@adv lengere@adj%comp sermouninge@ger,to@part maken@v1%inf of@prep this@pron no@adv lengere@adj%comp sermouninge@ger,green
"Men seyn thus, `sende the wise, and sey no thyng.'","Men seyn thus, ‘send the wise, and sey nothing’;",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3598,DIFF,10,10,Men seyn thus sende the wise and sey no thyng,Men seyn thus send the wise and sey nothing,u S u Sx u Sx u S u S,u S u S u Sx u S uS,man@n%pl seien@v1%pr_pl thus@adv senden@v2%imp the@def_art wise@adj#n and@conj seien@v1%imp ,man@n%pl seien@v1%pr_pl thus@adv senden@v2%imp the@def_art wise@adj#n and@conj seien@v1%imp ,
"Thou art so wys, it needeth thee nat teche.","Thou art so wis, it nedeth thee nat teche;",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3599,,10,10,Thou art so wys it needeth thee nat teche,Thou art so wis it nedeth thee nat teche,u S u S u Su S u Sx,u S u S u Su S u Sx,thou@pron%nom ben@v%pr_2 so@adv wise@adj hit@pron neden@v2%pr_3 the@pron2%obj not@adv techen@v%inf,thou@pron%nom ben@v%pr_2 so@adv wise@adj hit@pron neden@v2%pr_3 the@pron2%obj not@adv techen@v%inf,green
"Go, save oure lyf, and that I the biseche.","Go, save our lif, and that I thee biseche.”",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3600,,10,10,Go save oure lyf and that I the biseche,Go save our lif and that I thee biseche,u Sx ux S u S u S uSx,u Sx u S u S u S uSx,gon@v%imp saven@v%imp oure@pron%pl_gen lif@n and@conj that@pron ich@pron%nom the@pron2%obj bisechen@v%pr_1,gon@v%imp saven@v%imp oure@pron%pl_gen lif@n and@conj that@pron ich@pron%nom the@pron2%obj bisechen@v%pr_1,green
This sely carpenter goth forth his wey.,¶This sely carpenter goth forth his wey.,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3601,,10,10,This sely carpenter goth forth his wey,This sely carpenter goth forth his wey,u Su SuS u S u S,u Su SuS u S u S,this@gram_adj seli@adj carpenter@n gon@v%pr_3 forth@adv his@pron1%gen wei@n,this@gram_adj seli@adj carpenter@n gon@v%pr_3 forth@adv his@pron1%gen wei@n,green
"Ful ofte he seide """"Allas and weylawey","Ful ofte he seith “Allas” and “Weilawey,”",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3602,DIFF,10,10,Ful ofte he seide Allas and weylawey,Ful ofte he seith Allas and Weilawey,u Sx u Sx uS u SuS,u Sx u S uS u SuS,ful@adv ofte@adv he@pron1%nom  alas@interj and@conj weilawai@interj,ful@adv ofte@adv he@pron1%nom  alas@interj and@conj weilawai@interj,
And to his wyf he tolde his pryvetee,And to his wif he tolde his privetee;,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3603,,10,10,And to his wyf he tolde his pryvetee,And to his wif he tolde his privetee,u S u S u Sx u SuS,u S u S u Sx u SuS,and@conj to@prep his@pron1%gen wif@n he@pron1%nom tellen@v%pt_3 his@pron1%gen privete@n,and@conj to@prep his@pron1%gen wif@n he@pron1%nom tellen@v%pt_3 his@pron1%gen privete@n,green
"And she was war, and knew it bet than he","And she was war, and knew it bet than he",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3604,,10,10,And she was war and knew it bet than he,And she was war and knew it bet than he,u S u S u S u S u S,u S u S u S u S u S,and@conj she@pron%nom ben@v%pt_3 ware@adj and@conj knouen@v%pt_3 hit@pron bet@adv%comp than@conj he@pron1%nom,and@conj she@pron%nom ben@v%pt_3 ware@adj and@conj knouen@v%pt_3 hit@pron bet@adv%comp than@conj he@pron1%nom,green
What al this queynte cast was for to seye.,What al this queinte cast° was for to seye.°,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3605,,10,10,What al this queynte cast was for to seye,What al this queinte cast was for to seye,u S u Su S u S u S,u S u Su S u S u S,what@pron al@gram_adj this@gram_adj queinte@adj cast@n ben@v%pt_3 for@prep#adv to@part seien@v1%inf,what@pron al@gram_adj this@gram_adj queinte@adj cast@n ben@v%pt_3 for@prep#adv to@part seien@v1%inf,green
But nathelees she ferde as she wolde deye,"But nathelees she ferde as° she wold deye,°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3606,,10,10,But nathelees she ferde as she wolde deye,But nathelees she ferde as she wold deye,u SuS x ux S u Su S,u SuS u Sx u S u S,but@conj no-the-lesse@adv she@pron%nom faren@v%pt_3 as@conj she@pron%nom willen@v%pt_3 dien@v%inf,but@conj no-the-lesse@adv she@pron%nom faren@v%pt_3 as@conj she@pron%nom willen@v%pt_3 dien@v%inf,green
"And seyde, """"Allas! go forth thy wey anon","And seide, “Allas! go forth thy wey anon",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3607,,10,10,And seyde Allas go forth thy wey anon,And seide Allas go forth thy wey anon,u Sx uS u S u S uS,u Sx uS u S u S uS,and@conj seien@v1%pt_3 alas@interj gon@v%imp forth@adv thin@pron%gen wei@n an-on@adv,and@conj seien@v1%pt_3 alas@interj gon@v%imp forth@adv thin@pron%gen wei@n an-on@adv,green
"Help us to scape, or we been dede echon!","Help us to scape,° or we ben lost echon;°",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3608,DIFF,10,10,Help us to scape or we been dede echon,Help us to scape or we ben lost echon,u S u Sx u S u Sx uS,u S u Sx u S u S uS,helpen@v%imp us@pron%pl_obj to@part scapen@v1%inf or@conj we@pron%pl_nom   ech_on@pron,helpen@v%imp us@pron%pl_obj to@part scapen@v1%inf or@conj we@pron%pl_nom   ech_on@pron,
"I am thy trewe, verray wedded wyf;",I am thy trewe verray wedded wif;,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3609,,10,10,I am thy trewe verray wedded wyf,I am thy trewe verray wedded wif,u S u Su Su Su S,u S u Su Su Su S,ich@pron%nom ben@v%pr_1 thin@pron%gen treu@adj verrei@adj wedden@v#adj%ppl wif@n,ich@pron%nom ben@v%pr_1 thin@pron%gen treu@adj verrei@adj wedden@v#adj%ppl wif@n,green
"Go, deere spouse, and help to save oure lyf.","Go, dere spouse, and help to save our lif.”",data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3610,,10,10,Go deere spouse and help to save oure lyf,Go dere spouse and help to save our lif,u Sx ux S u S ux Su S,u Su Sx u S u Sx u S,gon@v%imp dere@adj1 spouse@n and@conj helpen@v%imp to@part saven@v%inf oure@pron%pl_gen lif@n,gon@v%imp dere@adj1 spouse@n and@conj helpen@v%imp to@part saven@v%inf oure@pron%pl_gen lif@n,green
"Lo, which a greet thyng is affeccioun!",¶Lo! which a greet thing is affeccioun!,data/riverside_cats/MilT_riv.cat,data/oxford_txts/MilT_oxford.txt,data/csvs/MilT,The Miller's Tale 3611,,10,10,Lo which a greet thyng is affeccioun,Lo which a greet thing is affeccioun,u S u S u S uSuS,u S u S u S uSuS,lo@interj which@gram_adj a@indef_art gret@adj thing@n ben@v%pr_3 affeccioun@n,lo@interj which@gram_adj a@indef_art gret@adj thing@n ben@v%pr_3 affeccioun@n,green
