OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
As in a tempest is a roten mast.,    As in a tempest is a roten mast.,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 314,,10,10,As in a tempest is a roten mast,As in a tempest is a roten mast,u S u Su S u Su S,u S u Su S u Su S,as@conj in@prep a@indef_art tempest@n ben@v%pr_3 a@indef_art roten@adj mast@n1,as@conj in@prep a@indef_art tempest@n ben@v%pr_3 a@indef_art roten@adj mast@n1,
Is that a tame best that is ay feyn,Is that a tame° best that is ay fein°,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 315,,10,10,Is that a tame best that is ay feyn,Is that a tame best that is ay fein,u S u Su S u S u S,u S u Su S u S u S,ben@v%pr_3 that@pron a@indef_art tame@adj beste@n that@pron ben@v%pr_3 ai@adv fain@adj,ben@v%pr_3 that@pron a@indef_art tame@adj beste@n that@pron ben@v%pr_3 ai@adv fain@adj,
To fleen away when he is lest agast?,"    To renne away, when he is leest agast?°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 316,DIFF,10,10,To fleen away when he is lest agast,To renne away when he is leest agast,u S uS u S u S uS,u Sx uS u S u S uS,to@part flen@v1%inf awei@adv whan@adv&conj he@pron1%nom ben@v%pr_3 leste@adv%sup agasten@v%ppl,to@part rennen@v1%inf awei@adv whan@adv&conj he@pron1%nom ben@v%pr_3 leste@adv%sup agasten@v%ppl,green
"Now merci, swete, yf I mysseye!","Now mercy, swete, if I misseye,°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 317,,0,0,Now merci swete yf I mysseye,Now mercy swete if I misseye,     ,     ,nou@adv merci@n1 swete@adj#n if@conj ich@pron%nom misseien@v%pr_1,nou@adv merci@n1 swete@adj#n if@conj ich@pron%nom misseien@v%pr_1,
"Have I seyd oght amys, I preye?","    Have I seid oght amis, I preye?",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 318,,0,9,Have I seyd oght amys I preye,Have I seid oght amis I preye,      ,Su S u S uS u Sx,haven@v%pr_1 ich@pron%nom seien@v1%ppl ought@pron amis@adv ich@pron%nom preien@v1%pr_1,haven@v%pr_1 ich@pron%nom seien@v1%ppl ought@pron amis@adv ich@pron%nom preien@v1%pr_1,
I noot; my wit is al aweye.,    I not;° my wit is al aweye.,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 319,,0,0,I noot my wit is al aweye,I not my wit is al aweye,      ,      ,ich@pron%nom witen@v1%pr_1_neg min@pron%gen wit@n ben@v%pr_3 al@adv awei@adv,ich@pron%nom witen@v1%pr_1_neg min@pron%gen wit@n ben@v%pr_3 al@adv awei@adv,
I fare as doth the song of Chaunte-pleure;,I fare as doth the song of Chauntepleure.,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 320,,10,10,I fare as doth the song of Chauntepleure,I fare as doth the song of Chauntepleure,u Sx u S u S u SuSx,u Sx u S u S u SuSx,ich@pron%nom faren@v%pr_1 as@conj don@v1%pr_3 the@def_art song@n of@prep chaunte-pleure@n,ich@pron%nom faren@v%pr_1 as@conj don@v1%pr_3 the@def_art song@n of@prep chaunte-pleure@n,
"For now I pleyne, and now I pleye;","    For now I pleine, and now I pleye",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 321,,0,0,For now I pleyne and now I pleye,For now I pleine and now I pleye,       ,       ,for@conj nou@adv ich@pron%nom pleinen@v%pr_1 and@conj nou@adv ich@pron%nom pleien@v1%pr_1,for@conj nou@adv ich@pron%nom pleinen@v%pr_1 and@conj nou@adv ich@pron%nom pleien@v1%pr_1,
I am so mased that I deye;,    I am so mased° that I deie,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 322,,0,0,I am so mased that I deye,I am so mased that I deie,      ,      ,ich@pron%nom ben@v%pr_1 so@adv masen@v%ppl that@conj ich@pron%nom dien@v%pr_1,ich@pron%nom ben@v%pr_1 so@adv masen@v%ppl that@conj ich@pron%nom dien@v%pr_1,
Arcite hath born awey the keye,    Arcite hath born awey the keye,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 323,,0,0,Arcite hath born awey the keye,Arcite hath born awey the keye,     ,     ,arcite@n2#propn haven@v%pr_3 beren@v1%ppl awei@adv the@def_art keie@n1,arcite@n2#propn haven@v%pr_3 beren@v1%ppl awei@adv the@def_art keie@n1,
"Of al my world, and my good aventure.","Of al my worlde, and my good aventure!",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 324,,0,9,Of al my world and my good aventure,Of al my worlde and my good aventure,       ,S u  Su S  u SuSx,of@prep al@gram_adj min@pron%gen world@n and@conj min@pron%gen god@adj aventure@n,of@prep al@gram_adj min@pron%gen world@n and@conj min@pron%gen god@adj aventure@n,
For in this world nis creature,    For in this worlde nis creature,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 325,,0,0,For in this world nis creature,For in this worlde nis creature,     ,     ,for@conj in@prep this@gram_adj world@n ben@v%pr_3_neg creature@n,for@conj in@prep this@gram_adj world@n ben@v%pr_3_neg creature@n,
Wakynge in more discomfiture,"    Wakinge, in more discomfiture",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 326,,0,0,Wakynge in more discomfiture,Wakinge in more discomfiture,   ,   ,waken@v%prp_abs in@prep more@adj%comp discomfiture@n,waken@v%prp_abs in@prep more@adj%comp discomfiture@n,
"Then I, ne more sorowe endure.","    Then I, ne more sorowe endure;",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 327,,0,0,Then I ne more sorowe endure,Then I ne more sorowe endure,     ,     ,than@conj ich@pron%nom ne@conj1 more@adj%comp sorwe@n enduren@v%inf,than@conj ich@pron%nom ne@conj1 more@adj%comp sorwe@n enduren@v%inf,
And yf I slepe a furlong wey or tweye,And if I slepe a furlong wey° or tweie,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 328,,9,10,And yf I slepe a furlong wey or tweye,And if I slepe a furlong wey or tweie,S  u Sx u Su S u Sx,u S u Sx u Su S u S,and@conj if@conj ich@pron%nom slepen@v%pr_1 a@indef_art furlong@n#adj wei@n or@conj twein@num_adj,and@conj if@conj ich@pron%nom slepen@v%pr_1 a@indef_art furlong@n#adj wei@n or@conj twein@num_adj,
Then thynketh me that your figure,"    Than thinketh me, that your figure",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 329,,0,0,Then thynketh me that your figure,Than thinketh me that your figure,     ,     ,thanne@adv thinken@v1%pr_3 me@pron2%obj that@conj your@pron%pl_gen figure@n,thanne@adv thinken@v1%pr_3 me@pron2%obj that@conj your@pron%pl_gen figure@n,
"Before me stont, clad in asure","    Before me stant,° clad° in asure,°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 330,,0,0,Before me stont clad in asure,Before me stant clad in asure,     ,     ,biforen@prep me@pron2%obj stonden@v1%pr_3 clothen@v%ppl_abs in@prep asur@n1,biforen@prep me@pron2%obj stonden@v1%pr_3 clothen@v%ppl_abs in@prep asur@n1,
To profren eft and newe assure,    To swere yet eft a newe assure°,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 331,DIFF,0,0,To profren eft and newe assure,To swere yet eft a newe assure,     ,      ,to@part profren@v%inf eft@adv and@conj neue@adj assuren@v%inf,to@part sweren@v%inf yet@adv eft@adv a@indef_art neue@adj assuren@v%inf,green
"For to be trewe, and merci me to preye.","For to be trewe, and mercy me to preye.°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 332,,10,10,For to be trewe and merci me to preye,For to be trewe and mercy me to preye,u S u Su S uS x u Sx,u S u Su S u S u Sx,for@prep#adv to@part ben@v%inf treu@adj and@conj merci@n1 me@pron2%obj to@part preien@v1%inf,for@prep#adv to@part ben@v%inf treu@adj and@conj merci@n1 me@pron2%obj to@part preien@v1%inf,
The longe nyght this wonder sight I drye,"The longe night this wonder° sight I drie,°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 333,,0,10,The longe nyght this wonder sight I drye,The longe night this wonder sight I drie,       ,u Su S u Su S u S,the@def_art long@adj1 night@n this@gram_adj wonder@adj sighte@n ich@pron%nom drien@v2%pr_1,the@def_art long@adj1 night@n this@gram_adj wonder@adj sighte@n ich@pron%nom drien@v2%pr_1,
And on the day for thilke afray I dye,And on the day for this afray° I die,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 334,DIFF,10,10,And on the day for thilke afray I dye,And on the day for this afray I die,u S u S u Su Su S x,u S u S u S uS u S,and@conj on@prep the@def_art dai@n for@prep thilke@gram_adj affrai@n ich@pron%nom dien@v%pr_1,and@conj on@prep the@def_art dai@n for@prep this@gram_adj affrai@n ich@pron%nom dien@v%pr_1,green
"And of al this ryght noght, iwis, ye reche.","    And of al this right noght, ywis, ye recche.",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 335,,9,9,And of al this ryght noght iwis ye reche,And of al this right noght ywis ye recche,S u S u  S uS u Sx,S u S u S u S u Sx,and@conj of@prep al@gram_adj this@pron righte@adv nought@pron iwis@adv ye@pron%pl_nom recchen@v2%pr_pl,and@conj of@prep al@gram_adj this@pron righte@adv nought@pron iwis@adv ye@pron%pl_nom recchen@v2%pr_pl,
Ne nevere mo myn yen two be drie,Ne never mo min eyen two be drie,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 336,,9,10,Ne nevere mo myn yen two be drie,Ne never mo min eyen two be drie,S uSu S  u S u S,u Su S u Su S u S,ne@conj1 never@adv mo@adv%comp min@pron%gen eie@n1%pl two@num_adj ben@v%pr_pl drie@adj1,ne@conj1 never@adv mo@adv%comp min@pron%gen eie@n1%pl two@num_adj ben@v%pr_pl drie@adj1,
"And to your routhe, and to your trouthe, I crie.",And to your routhe and to your trouthe I crie.,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 337,,10,10,And to your routhe and to your trouthe I crie,And to your routhe and to your trouthe I crie,u S u Sx u S u Sx u S,u S u Sx u S u Sx u S,and@conj to@prep your@pron%pl_gen reuthe@n and@conj to@prep your@pron%pl_gen treuth@n ich@pron%nom crien@v%pr_1,and@conj to@prep your@pron%pl_gen reuthe@n and@conj to@prep your@pron%pl_gen treuth@n ich@pron%nom crien@v%pr_1,
But welawey! To fer be they to feche;,    But welawey! to fer be they to fecche;,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 338,,10,10,But welawey To fer be they to feche,But welawey to fer be they to fecche,u SuS u S u S u Sx,u SuS u S u S u Sx,but@conj weilawai@interj to@adv2 fer@adv ben@v%pr_pl thei@pron%pl_nom to@part fecchen@v%inf,but@conj weilawai@interj to@adv2 fer@adv ben@v%pr_pl thei@pron%pl_nom to@part fecchen@v%inf,
Thus holdeth me my destinee a wreche.,    Thus holdeth me° my destinee a wrecche.°,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 339,,9,9,Thus holdeth me my destinee a wreche,Thus holdeth me my destinee a wrecche,S uS u  SuS u Sx,S uS u  SuS u Sx,thus@adv holden@v1%pr_3 me@pron2%obj min@pron%gen destine@n a@indef_art wrech@n,thus@adv holden@v1%pr_3 me@pron2%obj min@pron%gen destine@n a@indef_art wrech@n,
"But me to rede out of this drede, or guye",But me to rede° out of this drede or gie°,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 340,,10,10,But me to rede out of this drede or guye,But me to rede out of this drede or gie,u S u Su S u S xx u Sx,u S u Su S u S xx u S,but@conj me@pron2%obj to@part reden@v1%inf oute@adv#prep of@prep this@gram_adj drede@n or@conj gien@v%inf,but@conj me@pron2%obj to@part reden@v1%inf oute@adv#prep of@prep this@gram_adj drede@n or@conj gien@v%inf,
"Ne may my wit, so weyk is hit, not streche.","    Ne may my wit, so weik is it, not strecche.",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 341,,9,9,Ne may my wit so weyk is hit not streche,Ne may my wit so weik is it not strecche,S u  S u S u S u Sx,S u  S u S u S u Sx,ne@conj1 mouen@v3%pr_3 min@pron%gen wit@n so@adv weik@adj ben@v%pr_3 hit@pron not@adv strecchen@v%inf,ne@conj1 mouen@v3%pr_3 min@pron%gen wit@n so@adv weik@adj ben@v%pr_3 hit@pron not@adv strecchen@v%inf,
"Then ende I thus, sith I may do no more.","Than ende I thus, sith I may do no more",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 342,,10,10,Then ende I thus sith I may do no more,Than ende I thus sith I may do no more,u Sx u S u S u S u Sx,u Sx u S u S u S u Sx,thanne@adv enden@v%pr_1 ich@pron%nom thus@adv sitthe@conj ich@pron%nom mouen@v3%pr_1 don@v1%inf no@gram_adj more@n3,thanne@adv enden@v%pr_1 ich@pron%nom thus@adv sitthe@conj ich@pron%nom mouen@v3%pr_1 don@v1%inf no@gram_adj more@n3,
I yeve hit up for now and evermore,I yeve it up for now and evermore;,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 343,,10,10,I yeve hit up for now and evermore,I yeve it up for now and evermore,u Sx u S u S u SuSx,u Sx u S u S u SuSx,ich@pron%nom yeven@v%pr_1 hit@pron up@adv for@prep nou@n and@conj ever-mor@adv,ich@pron%nom yeven@v%pr_1 hit@pron up@adv for@prep nou@n and@conj ever-mor@adv,
For I shal never eft putten in balaunce,    For I shal never eft put in balaunce°,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 344,DIFF,10,10,For I shal never eft putten in balaunce,For I shal never eft put in balaunce,u S u Su S ux S uSx,u S u Su S u S uSx,for@conj ich@pron%nom shulen@v1%pr_1 never@adv eft@adv putten@v%inf in@prep balaunce@n,for@conj ich@pron%nom shulen@v1%pr_1 never@adv eft@adv putten@v%inf in@prep balaunce@n,green
"My sekernes, ne lerne of love the lore.","My sekernes,° ne lerne of love the lore.°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 345,,9,9,My sekernes ne lerne of love the lore,My sekernes ne lerne of love the lore, SuS u Sx u Sx u Sx, SuS u Sx u Sx u Sx,min@pron%gen sikernesse@n ne@conj1 lernen@v%inf of@prep love@n1 the@def_art lore@n2,min@pron%gen sikernesse@n ne@conj1 lernen@v%inf of@prep love@n1 the@def_art lore@n2,
"But as the swan, I have herd seyd ful yore","But as the swan, I have herd seid ful yore",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 346,,10,10,But as the swan I have herd seyd ful yore,But as the swan I have herd seid ful yore,u S u S u Su S u S xx,u S u S u Su S u S xx,but@conj as@conj the@def_art swan@n ich@pron%nom haven@v%pr_1 heren@v%ppl seien@v1%ppl ful@adv yor@adv,but@conj as@conj the@def_art swan@n ich@pron%nom haven@v%pr_1 heren@v%ppl seien@v1%ppl ful@adv yor@adv,
Ayeins his deth shal singen his penaunce,"    Ayeins° his deth shal singe in his penaunce,°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 347,DIFF,10,10,Ayeins his deth shal singen his penaunce,Ayeins his deth shal singe in his penaunce,uS u S u Su S uSx,uS u S u Su S u xSx,ayenes@prep his@pron1%gen deth@n shulen@v1%pr_3 singen@v%inf his@pron1%gen penaunce@n,ayenes@prep his@pron1%gen deth@n shulen@v1%pr_3 singen@v%inf in@prep his@pron1%gen penaunce@n,green
So singe I here my destinee or chaunce,    So singe I here my destiny or chaunce,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 348,,10,0,So singe I here my destinee or chaunce,So singe I here my destiny or chaunce,u Su S ux  SuS u Sx,       ,so@adv singen@v%pr_1 ich@pron%nom her@adv min@pron%gen destine@n or@conj chaunce@n,so@adv singen@v%pr_1 ich@pron%nom her@adv min@pron%gen destine@n or@conj chaunce@n,
How that Arcite Anelida so sore,How that Arcite Anelida so sore,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 349,,10,10,How that Arcite Anelida so sore,How that Arcite Anelida so sore,u S uSx uSuS u Sx,u S uSx uSuS u Sx,hou@adv&conj that@part arcite@n2#propn anelida@n#propn so@adv sore@adv,hou@adv&conj that@part arcite@n2#propn anelida@n#propn so@adv sore@adv,
Hath thirled with the poynt of remembraunce.,    Hath thirled° with the point of remembraunce!,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 350,,10,10,Hath thirled with the poynt of remembraunce,Hath thirled with the point of remembraunce,u Su S u S u SuSx,u Su S u S u SuSx,haven@v%pr_3 thirlen@v%ppl with@prep the@def_art pointe@n1 of@prep remembraunce@n,haven@v%pr_3 thirlen@v%ppl with@prep the@def_art pointe@n1 of@prep remembraunce@n,
"When that Anelida, this woful quene",Whan that Anelida this woful quene,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 351,,10,10,When that Anelida this woful quene,Whan that Anelida this woful quene,u S uSuS u Su Sx,u S uSuS u Su Sx,whan@adv&conj that@part anelida@n#propn this@gram_adj woful@adj quene@n2,whan@adv&conj that@part anelida@n#propn this@gram_adj woful@adj quene@n2,
Hath of her hand ywriten in this wise,Hath of hir hande writen in this wise,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 352,,9,10,Hath of her hand ywriten in this wise,Hath of hir hande writen in this wise,S u S u Su S u Sx,u S u Su Su S u Sx,haven@v%pr_3 of@prep hire@pron1%fem_gen honde@n writen@v%ppl in@prep this@gram_adj wise@n2,haven@v%pr_3 of@prep hire@pron1%fem_gen honde@n writen@v%ppl in@prep this@gram_adj wise@n2,
"With face ded, betwixe pale and grene","With face deed, betwixe pale and grene,°",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 353,,10,10,With face ded betwixe pale and grene,With face deed betwixe pale and grene,u Su S uSu Su S xx,u Su S uSu Su S xx,with@prep face@n ded@adj bitwixe@prep pale@adj and@conj grene@n1,with@prep face@n ded@adj bitwixe@prep pale@adj and@conj grene@n1,
She fel a-swowe; and sith she gan to rise,She fel aswowe;° and sith° she gan to rise,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 354,,10,10,She fel aswowe and sith she gan to rise,She fel aswowe and sith she gan to rise,u S uSu S u x S u Sx,u S uSu S u x S u Sx,she@pron%nom fallen@v%pt_3 aswouen@adj&adv and@conj sitthe@adv she@pron%nom ginnen@v%pt_3 to@part risen@v%inf,she@pron%nom fallen@v%pt_3 aswouen@adj&adv and@conj sitthe@adv she@pron%nom ginnen@v%pt_3 to@part risen@v%inf,
And unto Mars avoweth sacrifise,And unto Mars avoweth° sacrifise,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 355,,10,10,And unto Mars avoweth sacrifise,And unto Mars avoweth sacrifise,u Su S uSu SuSx,u Su S uSu SuSx,and@conj unto@prep mars@n#propn avouen@v2%pr_3 sacrifice@n,and@conj unto@prep mars@n#propn avouen@v2%pr_3 sacrifice@n,
"Withinne the temple, with a sorowful chere","Within the temple, with a sorowful chere",data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 356,,10,10,Withinne the temple with a sorowful chere,Within the temple with a sorowful chere,uSx u Su S u SuS xx,uS u Su S u SuS xx,with-inne@prep the@def_art temple@n1 with@prep a@indef_art sorweful@adj chere@n1,with-inne@prep the@def_art temple@n1 with@prep a@indef_art sorweful@adj chere@n1,
That shapen was as ye shal after here.,That shapen° was as ye shal after here.,data/riverside_cats/Anelida_riv.cat,data/oxford_txts/Anelida_oxford.txt,data/csvs/Anelida,Anelida and Arcite 357,,10,10,That shapen was as ye shal after here,That shapen was as ye shal after here,u Su S u S u Su Sx,u Su S u S u Su Sx,that@pron shapen@v%ppl ben@v%pt_3 as@conj ye@pron%pl_nom shulen@v1%pr_pl after@adv heren@v%inf,that@pron shapen@v%ppl ben@v%pt_3 as@conj ye@pron%pl_nom shulen@v1%pr_pl after@adv heren@v%inf,
