OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
"What?"""" quod I. """"The grete soun","“What?” quod I. “The grete soun,”",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1025,,7,7,What quod I The grete soun,What quod I The grete soun,S u S u Su S,S u S u Su S,what@pron quethen@v%pt_1 ich@pron%nom the@def_art gret@adj soun@n,what@pron quethen@v%pt_1 ich@pron%nom the@def_art gret@adj soun@n,
"Quod he, """"that rumbleth up and doun","Quod he, “that rumbleth up and doun",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1026,,8,8,Quod he that rumbleth up and doun,Quod he that rumbleth up and doun,u S u Su S u S,u S u Su S u S,quethen@v%pt_3 he@pron1%nom that@pron rumbelen@v%pr_3 up@adv and@conj doun@adv,quethen@v%pt_3 he@pron1%nom that@pron rumbelen@v%pr_3 up@adv and@conj doun@adv,
"In Fames Hous, full of tydynges","In Fames Hous, full of tidinges",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1027,,8,8,In Fames Hous full of tydynges,In Fames Hous full of tidinges,u Su S u S uSx,u Su S u S uSx,in@prep fame@n1#propn%gen hous@n ful@adj of@prep tidinge@n%pl,in@prep fame@n1#propn%gen hous@n ful@adj of@prep tidinge@n%pl,
Bothe of feir speche and chidynges,"Bothe of feir speche and chidinges,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1028,,8,8,Bothe of feir speche and chidynges,Bothe of feir speche and chidinges,ux S u Sx u SuS,ux S u Sx u SuS,bothe@num_conj of@prep fair@adj speche@n and@conj chidinge@ger%pl,bothe@num_conj of@prep fair@adj speche@n and@conj chidinge@ger%pl,
And of fals and soth compouned.,And of fals and soth compouned.°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1029,,8,8,And of fals and soth compouned,And of fals and soth compouned,u S u S u SuS,u S u S u SuS,and@conj of@prep fals@adj and@conj soth@n compouned@ppl_abs,and@conj of@prep fals@adj and@conj soth@n compouned@ppl_abs,
Herke wel; hyt is not rouned.,Herke wel; it is not rouned.°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1030,,7,7,Herke wel hyt is not rouned,Herke wel it is not rouned,Sx u S u S uS,Sx u S u S uS,herken@v%imp wel@adv hit@pron ben@v%pr_3 not@adv rounen@v%ppl,herken@v%imp wel@adv hit@pron ben@v%pr_3 not@adv rounen@v%ppl,
Herestow not the grete swogh?,Herestow not the grete swogh?”°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1031,,8,8,Herestow not the grete swogh,Herestow not the grete swogh,uSu S u Su S,uSu S u Su S,heren@v%pr_2_pron not@adv the@def_art gret@adj swough@n1,heren@v%pr_2_pron not@adv the@def_art gret@adj swough@n1,
"Yis, parde,"""" quod y, """"wel ynogh.","“Yis, pardee,” quod I, “wel ynogh.”",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1032,DIFF,8,8,Yis parde quod y wel ynogh,Yis pardee quod I wel ynogh,u Su S u S uS,u Su S u S uS,yis@adv parde@interj quethen@v%pt_1 ich@pron%nom wel@adv inough@adv,yis@adv parde@interj quethen@v%pt_1 ich@pron%nom wel@adv inough@adv,green
"And what soun is it lyk?"""" quod hee.",“And what soun is it lik?” quod he.,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1033,,8,8,And what soun is it lyk quod hee,And what soun is it lik quod he,u S u S u S u S,u S u S u S u S,and@conj what@gram_adj soun@n ben@v%pr_3 hit@pron like@prep quethen@v%pt_3 he@pron1%nom,and@conj what@gram_adj soun@n ben@v%pr_3 hit@pron like@prep quethen@v%pt_3 he@pron1%nom,
"Peter, lyk betynge of the see","“Peter! lik beting of the see,”",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1034,,8,8,Peter lyk betynge of the see,Peter lik beting of the see,uS u Sux S u S,uS u Su S u S,peter@n1#propn_interj like@prep beting@ger1 of@prep the@def_art se@n1,peter@n1#propn_interj like@prep beting@ger1 of@prep the@def_art se@n1,
"Quod y, """"ayen the roches holowe","Quod I, “again the roches holowe",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1035,DIFF,8,8,Quod y ayen the roches holowe,Quod I again the roches holowe,u S uS u Sx uSx,u S uS u Sx uSx,quethen@v%pt_1 ich@pron%nom ayen@prep the@def_art roche@n2%pl holwe@adj,quethen@v%pt_1 ich@pron%nom ayen@prep the@def_art roche@n2%pl holwe@adj,green
Whan tempest doth the shippes swalowe,Whan tempest doth the shippes swalowe;,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1036,,8,8,Whan tempest doth the shippes swalowe,Whan tempest doth the shippes swalowe,u Su S u Sx uSx,u Su S u Sx uSx,whan@adv&conj tempest@n don@v1%pr_3 the@def_art ship@n%pl swolwen@v%inf,whan@adv&conj tempest@n don@v1%pr_3 the@def_art ship@n%pl swolwen@v%inf,
"And lat a man stonde, out of doute","And lat a man stonde, out of doute",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1037,,8,8,And lat a man stonde out of doute,And lat a man stonde out of doute,u S u S ux S u Sx,u S u S ux S u Sx,and@conj leten@v%imp a@indef_art man@n stonden@v1%inf oute@adv#prep of@prep doute@n,and@conj leten@v%imp a@indef_art man@n stonden@v1%inf oute@adv#prep of@prep doute@n,
"A myle thens, and here hyt route;","A mile thens, and here it route;°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1038,,8,8,A myle thens and here hyt route,A mile thens and here it route,u Su S u Sx u Sx,u Su S u Sx u Sx,a@indef_art mile@n1 thennes@adv and@conj heren@v%inf hit@pron routen@v3%inf,a@indef_art mile@n1 thennes@adv and@conj heren@v%inf hit@pron routen@v3%inf,
Or elles lyk the last humblynge,Or elles lik the last rumblinge,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1039,DIFF,8,8,Or elles lyk the last humblynge,Or elles lik the last rumblinge,u Su S u S uSx,u Su S u S uSx,or@conj elles@adv like@prep the@def_art laste@adj%sup humblinge@ger,or@conj elles@adv like@prep the@def_art laste@adj%sup rumbelinge@ger,green
After the clappe of a thundringe,After a clappe of oo thundringe,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1040,DIFF,8,8,After the clappe of a thundringe,After a clappe of oo thundringe,uS u Sx u S uSx,uS u Sx u S uSx,after@prep the@def_art clappe@n of@prep a@indef_art thondringe@ger,after@prep a@indef_art clappe@n of@prep o@num_adj thondringe@ger,green
Whan Joves hath the air ybete.,Whan Joves hath the aire ybete;°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1041,,8,8,Whan Joves hath the air ybete,Whan Joves hath the aire ybete,u Su S u S uSx,u Su S u Sx uSx,whan@adv&conj jove@n#propn haven@v%pr_3 the@def_art air@n1 beten@v1%ppl,whan@adv&conj jove@n#propn haven@v%pr_3 the@def_art air@n1 beten@v1%ppl,
But yt doth me for fere swete.,But it doth me for fere swete.”°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1042,,8,8,But yt doth me for fere swete,But it doth me for fere swete,u S u S u Su Sx,u S u S u Su Sx,but@conj hit@pron don@v1%pr_3 me@pron2%obj for@prep fer@n1 sweten@v1%inf,but@conj hit@pron don@v1%pr_3 me@pron2%obj for@prep fer@n1 sweten@v1%inf,
"Nay, dred the not therof,"""" quod he;","“Nay, dred thee not thereof,” quod he",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1043,,8,8,Nay dred the not therof quod he,Nay dred thee not thereof quod he,u S u S uS u S,u S u S uS u S,nai@interj dreden@v%imp the@pron2%obj not@adv ther-of@adv quethen@v%pt_3 he@pron1%nom,nai@interj dreden@v%imp the@pron2%obj not@adv ther-of@adv quethen@v%pt_3 he@pron1%nom,
Hyt is nothing will byten the;,“Hit is nothing wil biten thee;,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1044,,8,8,Hyt is nothing will byten the,Hit is nothing wil biten thee,u S uS u Su S,u S uS u Su S,hit@pron ben@v%pr_3 no-thing@pron willen@v%pr_3 biten@v1%inf the@pron2%obj,hit@pron ben@v%pr_3 no-thing@pron willen@v%pr_3 biten@v1%inf the@pron2%obj,
Thou shalt non harm have trewely.,"Thou shalt non harme have, trewely.”",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1045,,8,8,Thou shalt non harm have trewely,Thou shalt non harme have trewely,u S u S ux SuS,u S u Sx ux SuS,thou@pron%nom shulen@v1%pr_2 non@gram_adj harm@n haven@v%inf treuli@adv,thou@pron%nom shulen@v1%pr_2 non@gram_adj harm@n haven@v%inf treuli@adv,
And with this word both he and y,¶And with this word bothe he and I,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1046,DIFF,8,8,And with this word both he and y,And with this word bothe he and I,u S u S u S u S,u S u S ux S u S,and@conj with@prep this@gram_adj word@n bothe@num_conj he@pron1%nom and@conj ich@pron%nom,and@conj with@prep this@gram_adj word@n bothe@num_conj he@pron1%nom and@conj ich@pron%nom,green
As nygh the place arryved were,As nigh the place arrived were,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1047,,8,8,As nygh the place arryved were,As nigh the place arrived were,u S u Sx uSu Sx,u S u Sx uSu Sx,as@conj neigh@prep the@def_art place@n ariven@v%ppl ben@v%pt_pl,as@conj neigh@prep the@def_art place@n ariven@v%ppl ben@v%pt_pl,
As men may casten with a spere.,As men may casten with a spere.,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1048,,8,8,As men may casten with a spere,As men may casten with a spere,u S u Su S u Sx,u S u Su S u Sx,as@conj man@n%pl mouen@v3%pr_pl casten@v%inf with@prep a@indef_art spere@n1,as@conj man@n%pl mouen@v3%pr_pl casten@v%inf with@prep a@indef_art spere@n1,
"Y nyste how, but in a strete","I niste° how, but in a strete",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1049,DIFF,8,8,Y nyste how but in a strete,I niste how but in a strete,u Su S u S u Sx,u Su S u S u Sx,ich@pron%nom witen@v1%pt_1_neg hou@adv&conj but@conj in@prep a@indef_art strete@n2,ich@pron%nom witen@v1%pt_1_neg hou@adv&conj but@conj in@prep a@indef_art strete@n2,green
He sette me fair on my fete,He sette me faire on my fete,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1050,,8,8,He sette me fair on my fete,He sette me faire on my fete,u Su S u S u Sx,u Sx u Su S u Sx,he@pron1%nom setten@v%pt_3 me@pron2%obj faire@adv on@prep min@pron%gen fot@n%pl,he@pron1%nom setten@v%pt_3 me@pron2%obj faire@adv on@prep min@pron%gen fot@n%pl,
"And seyde, """"Walke forth a pas","And seide, “Walke forth a pace",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1051,DIFF,8,8,And seyde Walke forth a pas,And seide Walke forth a pace,u Su Su S u S,u Su Su S u Sx,and@conj seien@v1%pt_3 walken@v1%imp forth@adv a@indef_art pase@n1,and@conj seien@v1%pt_3 walken@v1%imp forth@adv a@indef_art pase@n1,green
And tak thyn aventure or cas,"And tak thin aventure or case,°",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1052,,8,8,And tak thyn aventure or cas,And tak thin aventure or case,u S u SuSx u S,u S u SuSx u Sx,and@conj taken@v%imp thin@pron%gen aventure@n or@conj cas@n,and@conj taken@v%imp thin@pron%gen aventure@n or@conj cas@n,
That thou shalt fynde in Fames place.,That thou shalt finde in Fames place.”,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1053,,8,8,That thou shalt fynde in Fames place,That thou shalt finde in Fames place,u S u Sx u Su Sx,u S u Sx u Su Sx,that@pron thou@pron%nom shulen@v1%pr_2 finden@v%inf in@prep fame@n1#propn%gen place@n,that@pron thou@pron%nom shulen@v1%pr_2 finden@v%inf in@prep fame@n1#propn%gen place@n,
"Now,"""" quod I, """"while we han space","“Now,” quod I, “whil we han space",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1054,,8,7,Now quod I while we han space,Now quod I whil we han space,u S u Su S u Sx,S u S u S u Sx,nou@adv quethen@v%pt_1 ich@pron%nom whil@conj we@pron%pl_nom haven@v%pr_pl space@n,nou@adv quethen@v%pt_1 ich@pron%nom whil@conj we@pron%pl_nom haven@v%pr_pl space@n,
"To speke, or that I goo fro the","To speke, or° that I go fro thee",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1055,,8,8,To speke or that I goo fro the,To speke or that I go fro thee,u Sx u S u S u S,u Sx u S u S u S,to@part speken@v%inf er@conj1 that@part ich@pron%nom gon@v%pr_1 from@prep the@pron2%obj,to@part speken@v%inf er@conj1 that@part ich@pron%nom gon@v%pr_1 from@prep the@pron2%obj,
"For the love of God, telle me --","For the love of God, tel me",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1056,,8,7,For the love of God telle me,For the love of God tel me,u S ux S u Su S,S u Sx u S u S,for@prep the@def_art love@n1 of@prep god@n1#propn tellen@v%imp me@pron2%obj --@dash,for@prep the@def_art love@n1 of@prep god@n1#propn tellen@v%imp me@pron2%obj --@dash,
"In sooth, that wil I of the lere --","In sooth, that wil I of thee lere",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1057,,8,8,In sooth that wil I of the lere,In sooth that wil I of thee lere,u S u S u S u Sx,u S u S u S u Sx,in@prep soth@n that@pron willen@v%pr_1 ich@pron%nom of@prep the@pron2%obj leren@v%inf --@dash,in@prep soth@n that@pron willen@v%pr_1 ich@pron%nom of@prep the@pron2%obj leren@v%inf --@dash,
Yf thys noyse that I here,If this noise that I here,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1058,,7,7,Yf thys noyse that I here,If this noise that I here,S u Su S u Sx,S u Su S u Sx,if@conj this@gram_adj noise@n that@pron ich@pron%nom heren@v%pr_1,if@conj this@gram_adj noise@n that@pron ich@pron%nom heren@v%pr_1,
"Be, as I have herd the tellen",Be as I have herd thee tellen,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1059,,8,8,Be as I have herd the tellen,Be as I have herd thee tellen,u S u Sx u S uS,u S u Sx u S uS,ben@v%pr_3 as@conj ich@pron%nom haven@v%pr_1 heren@v%ppl the@pron2%obj tellen@v%inf,ben@v%pr_3 as@conj ich@pron%nom haven@v%pr_1 heren@v%ppl the@pron2%obj tellen@v%inf,
Of folk that doun in erthe duellen,Of folk that doun in erthe dwellen,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1060,DIFF,8,8,Of folk that doun in erthe duellen,Of folk that doun in erthe dwellen,u S u S u Sx uS,u S u S u Sx uS,of@prep folk@n that@pron doun@adv in@prep erthe@n1 dwellen@v%pr_pl,of@prep folk@n that@pron doun@adv in@prep erthe@n1 dwellen@v%inf,green
And cometh here in the same wyse,And cometh here in the same wise°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1061,,8,8,And cometh here in the same wyse,And cometh here in the same wise,u Su Sx u S ux Sx,u Su Sx u S ux Sx,and@conj comen@v%pr_3 her@adv in@prep the@def_art same@gram_adj wise@n2,and@conj comen@v%pr_3 her@adv in@prep the@def_art same@gram_adj wise@n2,
As I the herde or this devyse;,As I thee herde or this devise;°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1062,,8,8,As I the herde or this devyse,As I thee herde or this devise,u S u Sx u S uSx,u S u Sx u S uSx,as@conj ich@pron%nom the@pron2%obj heren@v%pt_1 er@prep this@pron devisen@v%inf,as@conj ich@pron%nom the@pron2%obj heren@v%pt_1 er@prep this@pron devisen@v%inf,
And that there lives body nys,And that ther lives body nis°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1063,,8,8,And that there lives body nys,And that ther lives body nis,u S ux Su Su S,u S u Su Su S,and@conj that@conj ther@adv lif@n%gen bodi@n ben@v%pr_3_neg,and@conj that@conj ther@adv lif@n%gen bodi@n ben@v%pr_3_neg,
In al that hous that yonder ys,In al that house that yonder is,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1064,,8,8,In al that hous that yonder ys,In al that house that yonder is,u S u S u Su S,u S u Sx u Su S,in@prep al@gram_adj that@art&gram_adj hous@n that@pron yonder@adj%comp ben@v%pr_3,in@prep al@gram_adj that@art&gram_adj hous@n that@pron yonder@adj%comp ben@v%pr_3,
That maketh al this loude fare.,That maketh al this loude fare?”°,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1065,,8,8,That maketh al this loude fare,That maketh al this loude fare,u Su S u Su Sx,u Su S u Su Sx,that@pron maken@v1%pr_3 al@gram_adj this@gram_adj loud@adj fare@n1,that@pron maken@v1%pr_3 al@gram_adj this@gram_adj loud@adj fare@n1,
"Noo,"""" quod he, """"by Seynte Clare","“No,” quod he, “by Seinte Clare",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1066,,7,7,Noo quod he by Seynte Clare,No quod he by Seinte Clare,S u S u Su Sx,S u S u Su Sx,no@interj quethen@v%pt_3 he@pron1%nom bi@prep seinte@adj clare@n#propn,no@interj quethen@v%pt_3 he@pron1%nom bi@prep seinte@adj clare@n#propn,
And also wis God rede me;,And also wis God rede me!,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1067,,8,8,And also wis God rede me,And also wis God rede me,u Su S u Su S,u Su S u Su S,and@conj as@conj wis@adv god@n1#propn reden@v1%pr_3 me@pron2%obj,and@conj as@conj wis@adv god@n1#propn reden@v1%pr_3 me@pron2%obj,
But o thing y will warne the,But o thinge I wil warne thee,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1068,DIFF,8,8,But o thing y will warne the,But o thinge I wil warne thee,u S u S u Su S,u S ux S u Su S,but@conj o@num_adj thing@n ich@pron%nom willen@v%pr_1 warnen@v1%inf the@pron2%obj,but@conj o@num_adj thing@n ich@pron%nom willen@v%pr_1 warnen@v1%inf the@pron2%obj,green
Of the whiche thou wolt have wonder.,Of the which thou wolt have wonder.,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1069,,8,8,Of the whiche thou wolt have wonder,Of the which thou wolt have wonder,u S ux S u Sx uS,u S u S u Sx uS,of@prep the@def_art which@pron thou@pron%nom willen@v%pr_2 haven@v%inf wonder@n,of@prep the@def_art which@pron thou@pron%nom willen@v%pr_2 haven@v%inf wonder@n,
"Loo, to the Hous of Fame yonder","Lo, to the House of Fame yonder",data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1070,,8,8,Loo to the Hous of Fame yonder,Lo to the House of Fame yonder,u S u S u Sx uS,u S u Sx u Sx uS,lo@interj to@prep the@def_art hous@n of@prep fame@n1#propn yonder@adv%comp,lo@interj to@prep the@def_art hous@n of@prep fame@n1#propn yonder@adv%comp,
"Thou wost now how, cometh every speche --",Thou wost how cometh every speche,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1071,DIFF,8,8,Thou wost now how cometh every speche,Thou wost how cometh every speche,u S u S ux Sxu Sx,u S u Su Sxu Sx,thou@pron%nom witen@v1%pr_2 nou@adv hou@adv&conj comen@v%pr_3 everi@pron_gram_adj speche@n --@dash,thou@pron%nom witen@v1%pr_2 hou@adv&conj comen@v%pr_3 everi@pron_gram_adj speche@n,green
Hyt nedeth noght eft the to teche.,Hit nedeth noght thee eft° to teche.,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1072,DIFF,8,8,Hyt nedeth noght eft the to teche,Hit nedeth noght thee eft to teche,u Su S u S u Sx,u Su S u S u Sx,hit@pron neden@v2%pr_3 nought@adv eft@adv the@pron2%obj to@part techen@v%inf,hit@pron neden@v2%pr_3 nought@adv the@pron2%obj eft@adv to@part techen@v%inf,green
But understond now ryght wel this:,But understond now right wel this;,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1073,,8,8,But understond now ryght wel this,But understond now right wel this,u SuS u S u S,u SuS u S u S,but@conj understonden@v%imp nou@adv righte@adv wel@adv this@pron,but@conj understonden@v%imp nou@adv righte@adv wel@adv this@pron,
Whan any speche ycomen ys,Whan any speche ycomen is,data/riverside_cats/HF_riv.cat,data/oxford_txts/HF_oxford.txt,data/csvs/HF,House of Fame 1074,,8,8,Whan any speche ycomen ys,Whan any speche ycomen is,u Su Sx uSu S,u Su Sx uSu S,whan@adv&conj ani@gram_adj speche@n comen@v%ppl ben@v%pr_3,whan@adv&conj ani@gram_adj speche@n comen@v%ppl ben@v%pr_3,
