headword,word,tag,line_number,filename,context,text_type,reason
haven,han,v%pr_pl,Troilus and Criseyde; Book V 142,data/riverside_cats/TC5_riv.cat,Han many a day ben alwey yet parde,RIVERSIDE,Present plural must end in -en or -e
helpen,helpe,v%pr_3,Troilus and Criseyde; Book V 153,data/riverside_cats/TC5_riv.cat,God helpe me so while that my lyf may dure,RIVERSIDE,Present 3rd sg must end in -th
don,do,v%inf,Troilus and Criseyde; Book V 187,data/riverside_cats/TC5_riv.cat,And wol do fayn that is hym lief and dere,RIVERSIDE,Infinitive must end in -en or -e
haven,hadde,v%pt_3,Troilus and Criseyde; Book V 204,data/riverside_cats/TC5_riv.cat,And ther his sorwes that he spared hadde,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
crien,criede,v%pt_3,Troilus and Criseyde; Book V 205,data/riverside_cats/TC5_riv.cat,He yaf an issue large and Deth he criede,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
don,do,v%inf,Troilus and Criseyde; Book V 225,data/riverside_cats/TC5_riv.cat,How shal I do Whan shal she come ayeyn,RIVERSIDE,Infinitive must end in -en or -e
sitten,sit,v%pr_3,Troilus and Criseyde; Book V 233,data/riverside_cats/TC5_riv.cat,Who sit right now or stant in youre presence,RIVERSIDE,Present 3rd sg must end in -th
haven,hadde,v%pt_3,Troilus and Criseyde; Book V 283,data/riverside_cats/TC5_riv.cat,Although he on his hed it hadde sworn,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
seien,seyn,v%pr_pl,Troilus and Criseyde; Book V 369,data/riverside_cats/TC5_riv.cat,And leches seyn that of complexiouns,RIVERSIDE,Present plural must end in -en or -e
seien,seyn,v%pr_pl,Troilus and Criseyde; Book V 372,data/riverside_cats/TC5_riv.cat,Ek oother seyn that thorugh impressiouns,RIVERSIDE,Present plural must end in -en or -e
helpen,helpe,v%pr_3,Troilus and Criseyde; Book V 392,data/riverside_cats/TC5_riv.cat,God helpe me so the beste is thus to doone,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%pr_pl,Troilus and Criseyde; Book V 394,data/riverside_cats/TC5_riv.cat,That we han led and forth the tyme dryve,RIVERSIDE,Present plural must end in -en or -e
don,don,v%inf,Troilus and Criseyde; Book V 399,data/riverside_cats/TC5_riv.cat,That wel unneth it don shal us duresse,RIVERSIDE,Infinitive must end in -en or -e
haven,han,v%pr_pl,Troilus and Criseyde; Book V 415,data/riverside_cats/TC5_riv.cat,This knowen folk that han ysuffred peyne,RIVERSIDE,Present plural must end in -en or -e
maken,make,v%pr_3,Troilus and Criseyde; Book V 416,data/riverside_cats/TC5_riv.cat,That though he wepe and make sorwful cheere,RIVERSIDE,Present 3rd sg must end in -th
helpen,help,v%pr_3,Troilus and Criseyde; Book V 486,data/riverside_cats/TC5_riv.cat,God help me so I kan nat tellen whider,RIVERSIDE,Present 3rd sg must end in -th
senden,sende,v%pr_3,Troilus and Criseyde; Book V 508,data/riverside_cats/TC5_riv.cat,Er Calkas sende Troilus Criseyde,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%pr_pl,Troilus and Criseyde; Book V 514,data/riverside_cats/TC5_riv.cat,And to the chambre hire wey than han they nomen,RIVERSIDE,Present plural must end in -en or -e
aspien,espide,v%pt_3,Troilus and Criseyde; Book V 539,data/riverside_cats/TC5_riv.cat,That no wight of his contenance espide,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,Troilus and Criseyde; Book V 645,data/riverside_cats/TC5_riv.cat,This song whan he thus songen hadde soone,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
don,do,v%inf,Troilus and Criseyde; Book V 694,data/riverside_cats/TC5_riv.cat,My fader nyl for nothyng do me grace,RIVERSIDE,Infinitive must end in -en or -e
bifallen,bifalle,v%pr_3,Troilus and Criseyde; Book V 702,data/riverside_cats/TC5_riv.cat,To stele awey by nyght and it bifalle,RIVERSIDE,Present 3rd sg must end in -th
haven,hadde,v%pt_3,Troilus and Criseyde; Book V 723,data/riverside_cats/TC5_riv.cat,That hire hadde herd compleynen in hire sorwe,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,han,v%inf,Troilus and Criseyde; Book V 724,data/riverside_cats/TC5_riv.cat,That nolde han wepen for hire peynes smerte,RIVERSIDE,Infinitive must end in -en or -e
haven,hadde,v%pt_1,Troilus and Criseyde; Book V 736,data/riverside_cats/TC5_riv.cat,Allas I ne hadde trowed on youre loore,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
comen,come,v%pt_1,Troilus and Criseyde; Book V 745,data/riverside_cats/TC5_riv.cat,Me lakked alwey er that I come here,RIVERSIDE,Strong pt sg must not end in -en or -e
haven,han,v%pr_pl,Troilus and Criseyde; Book V 756,data/riverside_cats/TC5_riv.cat,For evere on love han wrecches had envye,RIVERSIDE,Present plural must end in -en or -e
bringen,broughte,v%pt_3,Troilus and Criseyde; Book V 780,data/riverside_cats/TC5_riv.cat,For nevere sythen he hire thennes broughte,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
expressen,expresse,v%pr_3,Troilus and Criseyde; Book V 790,data/riverside_cats/TC5_riv.cat,For wise folk in bookes it expresse,RIVERSIDE,Present 3rd sg must end in -th
seien,seyn,v%inf,Troilus and Criseyde; Book V 794,data/riverside_cats/TC5_riv.cat,He myghte seyn he were a conquerour,RIVERSIDE,Infinitive must end in -en or -e
happen,happe,v%pr_3,Troilus and Criseyde; Book V 796,data/riverside_cats/TC5_riv.cat,Thoughte in his herte Happe how happe may,RIVERSIDE,Present 3rd sg must end in -th
seien,seyn,v%pr_pl,Troilus and Criseyde; Book V 804,data/riverside_cats/TC5_riv.cat,And som men seyn he was of tonge large,RIVERSIDE,Present plural must end in -en or -e
don,don,v%inf,Troilus and Criseyde; Book V 837,data/riverside_cats/TC5_riv.cat,In durryng don that longeth to a knyght,RIVERSIDE,Infinitive must end in -en or -e
don,don,v%inf,Troilus and Criseyde; Book V 840,data/riverside_cats/TC5_riv.cat,Stood paregal to durre don that hym leste,RIVERSIDE,Infinitive must end in -en or -e
haven,han,v%inf,Troilus and Criseyde; Book V 846,data/riverside_cats/TC5_riv.cat,And feyned hym with Calkas han to doone,RIVERSIDE,Infinitive must end in -en or -e
seien,seyn,v%inf,Troilus and Criseyde; Book V 876,data/riverside_cats/TC5_riv.cat,Kan I nat seyn what may the cause be,RIVERSIDE,Infinitive must end in -en or -e
seien,seyn,v%inf,Troilus and Criseyde; Book V 898,data/riverside_cats/TC5_riv.cat,That is to seyn with double wordes slye,RIVERSIDE,Infinitive must end in -en or -e
haven,han,v%inf,Troilus and Criseyde; Book V 905,data/riverside_cats/TC5_riv.cat,Han yeven Antenor for yow anon,RIVERSIDE,Infinitive must end in -en or -e
dien,deyde,v%pt_3,Troilus and Criseyde; Book V 976,data/riverside_cats/TC5_riv.cat,The whos myn herte al was til that he deyde,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
helpen,help,v%pr_3,Troilus and Criseyde; Book V 977,data/riverside_cats/TC5_riv.cat,And other love as help me now Pallas,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%inf,Troilus and Criseyde; Book V 981,data/riverside_cats/TC5_riv.cat,And that doth me to han so gret a wonder,RIVERSIDE,Infinitive must end in -en or -e
haven,han,v%pr_pl,Troilus and Criseyde; Book V 990,data/riverside_cats/TC5_riv.cat,Herafter whan ye wonnen han the town,RIVERSIDE,Present plural must end in -en or -e
helpen,help,v%pr_3,Troilus and Criseyde; Book V 999,data/riverside_cats/TC5_riv.cat,As help me Pallas with hire heres clere,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%inf,Troilus and Criseyde; Book V 1000,data/riverside_cats/TC5_riv.cat,If that I sholde of any Grek han routhe,RIVERSIDE,Infinitive must end in -en or -e
seien,seyn,v%inf,Troilus and Criseyde; Book V 1012,data/riverside_cats/TC5_riv.cat,And after this the sothe for to seyn,RIVERSIDE,Infinitive must end in -en or -e
haven,hadde,v%pt_3,Troilus and Criseyde; Book V 1026,data/riverside_cats/TC5_riv.cat,And that she was allone and hadde nede,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
yeven,hire,v%pt_3,Troilus and Criseyde; Book V 1050,data/riverside_cats/TC5_riv.cat,Men seyn I not that she yaf hym hire herte,RIVERSIDE,Strong pt sg must not end in -en or -e
yeven,yeve,v%pr_3,Troilus and Criseyde; Book V 1074,data/riverside_cats/TC5_riv.cat,Yet prey I God so yeve yow right good day,RIVERSIDE,Present 3rd sg must end in -th
haven,hadde,v%pt_3,Troilus and Criseyde; Book V 1106,data/riverside_cats/TC5_riv.cat,Hadde he that nyght nothyng to slepe hym leste,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
slepen,hym,v%inf,Troilus and Criseyde; Book V 1106,data/riverside_cats/TC5_riv.cat,Hadde he that nyght nothyng to slepe hym leste,RIVERSIDE,Infinitive must end in -en or -e
connen,kan,v%pr_pl,Troilus and Criseyde; Book V 1113,data/riverside_cats/TC5_riv.cat,To loke if they kan sen aught of Criseyde,RIVERSIDE,Present plural must end in -en or -e
gon,go,v%pr_3,Troilus and Criseyde; Book V 1127,data/riverside_cats/TC5_riv.cat,Er that she go God yeve hys herte pyne,RIVERSIDE,Present 3rd sg must end in -th
yeven,hys,v%pr_3,Troilus and Criseyde; Book V 1127,data/riverside_cats/TC5_riv.cat,Er that she go God yeve hys herte pyne,RIVERSIDE,Present 3rd sg must end in -th
don,don,v%inf,Troilus and Criseyde; Book V 1140,data/riverside_cats/TC5_riv.cat,And I wol don hem holden up the yate,RIVERSIDE,Infinitive must end in -en or -e
comen,come,v%pr_3,Troilus and Criseyde; Book V 1141,data/riverside_cats/TC5_riv.cat,As naught ne were although she come late,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%pr_pl,Troilus and Criseyde; Book V 1156,data/riverside_cats/TC5_riv.cat,We han naught elles for to don ywis,RIVERSIDE,Present plural must end in -en or -e
don,don,v%inf,Troilus and Criseyde; Book V 1156,data/riverside_cats/TC5_riv.cat,We han naught elles for to don ywis,RIVERSIDE,Infinitive must end in -en or -e
reven,reft,v%ppl,Troilus and Criseyde; Book V 1260,data/riverside_cats/TC5_riv.cat,Who hath me reft Criseyde al my plesaunce,RIVERSIDE,Strong participle must end in -en or -e
don,don,v%inf,Troilus and Criseyde; Book V 1268,data/riverside_cats/TC5_riv.cat,What shal I don my Pandarus allas,RIVERSIDE,Infinitive must end in -en or -e
seien,seyn,v%inf,Troilus and Criseyde; Book V 1279,data/riverside_cats/TC5_riv.cat,How darstow seyn that fals thy lady ys,RIVERSIDE,Infinitive must end in -en or -e
seien,seyn,v%inf,Troilus and Criseyde; Book V 1296,data/riverside_cats/TC5_riv.cat,And se now whi for this I dar wel seyn,RIVERSIDE,Infinitive must end in -en or -e
writen,write,v%pr_3,Troilus and Criseyde; Book V 1299,data/riverside_cats/TC5_riv.cat,And if she write thow shalt ful sone yse,RIVERSIDE,Present 3rd sg must end in -th
sitten,sit,v%pr_3,Troilus and Criseyde; Book V 1312,data/riverside_cats/TC5_riv.cat,And hastily sit Troilus adown,RIVERSIDE,Present 3rd sg must end in -th
vouchen_sauf,vouchesauf,v%inf,Troilus and Criseyde; Book V 1341,data/riverside_cats/TC5_riv.cat,Wol vouchesauf this lettre to byholde,RIVERSIDE,Infinitive must end in -en or -e
haven,han,v%pr_pl,Troilus and Criseyde; Book V 1349,data/riverside_cats/TC5_riv.cat,Han taried ther ye seyden soth to seyne,RIVERSIDE,Present plural must end in -en or -e
haven,han,v%pr_pl,Troilus and Criseyde; Book V 1358,data/riverside_cats/TC5_riv.cat,How ye han ferd and don whil ye be theere,RIVERSIDE,Present plural must end in -en or -e
encresen,encresse,v%pr_3,Troilus and Criseyde; Book V 1359,data/riverside_cats/TC5_riv.cat,The whos welfare and hele ek God encresse,RIVERSIDE,Present 3rd sg must end in -th
cesen,cesse,v%pr_3,Troilus and Criseyde; Book V 1361,data/riverside_cats/TC5_riv.cat,It growe alwey so that it nevere cesse,RIVERSIDE,Present 3rd sg must end in -th
ben,arn,v%pr_pl,Troilus and Criseyde; Book V 1374,data/riverside_cats/TC5_riv.cat,Of sorwful teris salte arn waxen welles,RIVERSIDE,Present plural must end in -en or -e
seien,sey,v%inf,Troilus and Criseyde; Book V 1377,data/riverside_cats/TC5_riv.cat,My joie in wo I kan sey yow naught ellis,RIVERSIDE,Infinitive must end in -en or -e
commeven,commeve,v%pr_3,Troilus and Criseyde; Book V 1386,data/riverside_cats/TC5_riv.cat,Commeve yow yet thynketh on youre trouthe,RIVERSIDE,Present 3rd sg must end in -th
yeven,yeve,v%pr_3,Troilus and Criseyde; Book V 1411,data/riverside_cats/TC5_riv.cat,Yet praye I God so yeve yow right good day,RIVERSIDE,Present 3rd sg must end in -th
haven,hadde,v%pt_3,The Monk's Tale 2011,data/riverside_cats/MkT_riv.cat,Hadde nevere worldly man so heigh degree,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The Monk's Tale 2038,data/riverside_cats/MkT_riv.cat,And hadde no wepen but an asses cheke,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
slen,slayn,v%ppl,The Monk's Tale 2039,data/riverside_cats/MkT_riv.cat,Whan they were slayn so thursted hym that he,RIVERSIDE,Strong participle must end in -en or -e
haven,han,v%inf,The Monk's Tale 2041,data/riverside_cats/MkT_riv.cat,That God wolde on his peyne han some pitee,RIVERSIDE,Infinitive must end in -en or -e
haven,hadde,v%pt_3,The Monk's Tale 2054,data/riverside_cats/MkT_riv.cat,In al this world ne hadde been thy peere,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
seien,seyn,v%inf,The Monk's Tale 2087,data/riverside_cats/MkT_riv.cat,This is to seyn the prynces everichoon,RIVERSIDE,Infinitive must end in -en or -e
slen,slayn,v%ppl,The Monk's Tale 2088,data/riverside_cats/MkT_riv.cat,And eek thre thousand bodyes were ther slayn,RIVERSIDE,Strong participle must end in -en or -e
seien,sayn,v%inf,The Monk's Tale 2090,data/riverside_cats/MkT_riv.cat,Of Sampson now wol I namoore sayn,RIVERSIDE,Infinitive must end in -en or -e
haven,han,v%inf,The Monk's Tale 2093,data/riverside_cats/MkT_riv.cat,Of swich thyng as they wolde han secree fayn,RIVERSIDE,Infinitive must end in -en or -e
reven,rafte,v%pt_3,The Monk's Tale 2098,data/riverside_cats/MkT_riv.cat,He slow and rafte the skyn of the leoun,RIVERSIDE,Strong pt sg must not end in -en or -e
haven,hadde,v%pt_3,The Monk's Tale 2119,data/riverside_cats/MkT_riv.cat,A lemman hadde this noble champioun,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The Monk's Tale 2145,data/riverside_cats/MkT_riv.cat,That hadde the kyng Nabugodonosor,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The Monk's Tale 2150,data/riverside_cats/MkT_riv.cat,In which his glorie and his delit he hadde,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
don,do,v%inf,The Monk's Tale 2152,data/riverside_cats/MkT_riv.cat,Of Israel he leet do gelde anoon,RIVERSIDE,Infinitive must end in -en or -e
sounen,sowned,v%pt_pl,The Monk's Tale 2158,data/riverside_cats/MkT_riv.cat,That wiste to what fyn his dremes sowned,RIVERSIDE,Past plural must end in -en or -e
bireven,birafte,v%pt_3,The Monk's Tale 2196,data/riverside_cats/MkT_riv.cat,Out of the temple of Jerusalem birafte,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
agasten,agaste,v%pt_3,The Monk's Tale 2205,data/riverside_cats/MkT_riv.cat,This hand that Balthasar so soore agaste,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
dreden,dradde,v%pt_3,The Monk's Tale 2212,data/riverside_cats/MkT_riv.cat,And he was proud and nothyng God ne dradde,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
bireven,birafte,v%pt_3,The Monk's Tale 2214,data/riverside_cats/MkT_riv.cat,And hym birafte the regne that he hadde,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The Monk's Tale 2214,data/riverside_cats/MkT_riv.cat,And hym birafte the regne that he hadde,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The Monk's Tale 2221,data/riverside_cats/MkT_riv.cat,And thanne hadde God of hym compassioun,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The Monk's Tale 2238,data/riverside_cats/MkT_riv.cat,Thogh he therto hadde neither right ne lawe,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The Monk's Tale 2253,data/riverside_cats/MkT_riv.cat,I seye nat that she hadde moost fairnesse,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The Monk's Tale 2275,data/riverside_cats/MkT_riv.cat,Hadde swiche fantasies as hadde she,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,hadde,v%pt_3,The Monk's Tale 2275,data/riverside_cats/MkT_riv.cat,Hadde swiche fantasies as hadde she,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
don,do,v%inf,The Monk's Tale 2290,data/riverside_cats/MkT_riv.cat,Thanne wolde she ones suffre hym do the same,RIVERSIDE,Infinitive must end in -en or -e
haven,hadde,v%pt_3,The Monk's Tale 2295,data/riverside_cats/MkT_riv.cat,Two sones by this Odenake hadde she,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
conqueren,conquered,v%pt_pl,The Monk's Tale 2313,data/riverside_cats/MkT_riv.cat,That they conquered manye regnes grete,RIVERSIDE,Past plural must end in -en or -e
holden,held,v%pt_pl,The Monk's Tale 2316,data/riverside_cats/MkT_riv.cat,Of Rome and with strong hond held hem ful faste,RIVERSIDE,Past plural must end in -en or -e
don,doon,v%inf,The Monk's Tale 2317,data/riverside_cats/MkT_riv.cat,Ne nevere myghte hir foomen doon hem flee,RIVERSIDE,Infinitive must end in -en or -e
writen,writ,v%pr_3,The Monk's Tale 2326,data/riverside_cats/MkT_riv.cat,That writ ynough of this I undertake,RIVERSIDE,Present 3rd sg must end in -th
blenden,blent,v%pr_3,Troilus and Criseyde; Book IV 5,data/riverside_cats/TC4_riv.cat,That she hem hent and blent traitour comune,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%inf,Troilus and Criseyde; Book IV 21,data/riverside_cats/TC4_riv.cat,Iwis hemself sholde han the vilanye,RIVERSIDE,Infinitive must end in -en or -e
don,don,v%inf,Troilus and Criseyde; Book IV 69,data/riverside_cats/TC4_riv.cat,For love of God to don that reverence,RIVERSIDE,Infinitive must end in -en or -e
liken,like,v%pr_3,Troilus and Criseyde; Book IV 101,data/riverside_cats/TC4_riv.cat,But now or nevere if that it like yow,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%inf,Troilus and Criseyde; Book IV 112,data/riverside_cats/TC4_riv.cat,Syn ye shul bothe han folk and town as yerne,RIVERSIDE,Infinitive must end in -en or -e
seien,say,v%inf,Troilus and Criseyde; Book IV 117,data/riverside_cats/TC4_riv.cat,And dar wel say the tyme is faste by,RIVERSIDE,Infinitive must end in -en or -e
dien,deyde,v%pt_3,Troilus and Criseyde; Book IV 151,data/riverside_cats/TC4_riv.cat,As he that with tho wordes wel neigh deyde,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
seien,seyn,v%inf,Troilus and Criseyde; Book IV 167,data/riverside_cats/TC4_riv.cat,And seyn that thorugh thy medlynge is iblowe,RIVERSIDE,Infinitive must end in -en or -e
haven,hadde,v%pt_3,Troilus and Criseyde; Book IV 173,data/riverside_cats/TC4_riv.cat,And whan that she hadde seyd hym hire entente,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
haven,han,v%inf,Troilus and Criseyde; Book IV 177,data/riverside_cats/TC4_riv.cat,For Antenor how they wolde han Criseyde,RIVERSIDE,Infinitive must end in -en or -e
comen,com,v%inf,Troilus and Criseyde; Book IV 209,data/riverside_cats/TC4_riv.cat,But Antenor he shal com hom to towne,RIVERSIDE,Infinitive must end in -en or -e
outen,out,v%inf,Troilus and Criseyde; Book IV 210,data/riverside_cats/TC4_riv.cat,And she shal out thus seyden here and howne,RIVERSIDE,Infinitive must end in -en or -e
