headword,word,tag,line_number,filename,context,text_type,reason
ben,is,v%pr_3,The Reeve's Tale 4237,data/riverside_cats/RvT_riv.cat,The day is come I may no lenger byde,RIVERSIDE,Present 3rd sg must end in -th
kepen,kepe,v%pr_3,The Reeve's Tale 4247,data/riverside_cats/RvT_riv.cat,And goode lemman God thee save and kepe,RIVERSIDE,Present 3rd sg must end in -th
gon,go,v%inf,The Reeve's Tale 4250,data/riverside_cats/RvT_riv.cat,I wol go crepen in by my felawe,RIVERSIDE,Infinitive must end in -en or -e
ben,is,v%pr_3,The Reeve's Tale 4253,data/riverside_cats/RvT_riv.cat,Myn heed is toty of my swynk tonyght,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Reeve's Tale 4264,data/riverside_cats/RvT_riv.cat,For by that lord that called is Seint Jame,RIVERSIDE,Present 3rd sg must end in -th
durren,dorste,v%pt_3,The Reeve's Tale 4271,data/riverside_cats/RvT_riv.cat,Who dorste be so boold to disparage,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,The Reeve's Tale 4272,data/riverside_cats/RvT_riv.cat,My doghter that is come of swich lynage,RIVERSIDE,Present 3rd sg must end in -th
don,doon,v%pr_pl,The Reeve's Tale 4278,data/riverside_cats/RvT_riv.cat,They walwe as doon two pigges in a poke,RIVERSIDE,Present plural must end in -en or -e
ben,is,v%pr_3,The Reeve's Tale 4289,data/riverside_cats/RvT_riv.cat,Myn herte is broken help I nam but deed,RIVERSIDE,Present 3rd sg must end in -th
haven,hadde,v%pt_3,The Reeve's Tale 4303,data/riverside_cats/RvT_riv.cat,She wende the clerk hadde wered a volupeer,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
crien,cride,v%pt_3,The Reeve's Tale 4307,data/riverside_cats/RvT_riv.cat,That doun he gooth and cride Harrow I dye,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
gon,gon,v%pr_pl,The Reeve's Tale 4310,data/riverside_cats/RvT_riv.cat,And eek hire mele and on hir wey they gon,RIVERSIDE,Present plural must end in -en or -e
ben,is,v%pr_3,The Reeve's Tale 4313,data/riverside_cats/RvT_riv.cat,Thus is the proude millere wel ybete,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Reeve's Tale 4317,data/riverside_cats/RvT_riv.cat,His wyf is swyved and his doghter als,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Reeve's Tale 4319,data/riverside_cats/RvT_riv.cat,And therfore this proverbe is seyd ful sooth,RIVERSIDE,Present 3rd sg must end in -th
thurven,thar,v%pr_3,The Reeve's Tale 4320,data/riverside_cats/RvT_riv.cat,Hym thar nat wene wel that yvele dooth,RIVERSIDE,Present 3rd sg must end in -th
shulen,shal,v%pr_3,The Reeve's Tale 4321,data/riverside_cats/RvT_riv.cat,A gylour shal hymself bigyled be,RIVERSIDE,Present 3rd sg must end in -th
haven,hadde,v%pt_3,The Knight's Tale 864,data/riverside_cats/KnT_riv.cat,Ful many a riche contree hadde he wonne,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
wedden,weddede,v%pt_3,The Knight's Tale 868,data/riverside_cats/KnT_riv.cat,And weddede the queene Ypolita,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,The Knight's Tale 888,data/riverside_cats/KnT_riv.cat,The remenant of the tale is long ynough,RIVERSIDE,Present 3rd sg must end in -th
shulen,shal,v%pr_3,The Knight's Tale 891,data/riverside_cats/KnT_riv.cat,And lat se now who shal the soper wynne,RIVERSIDE,Present 3rd sg must end in -th
heren,herde,v%pt_3,The Knight's Tale 902,data/riverside_cats/KnT_riv.cat,That herde swich another waymentynge,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
mouen,may,v%pr_3,The Knight's Tale 910,data/riverside_cats/KnT_riv.cat,And telleth me if it may been amended,RIVERSIDE,Present 3rd sg must end in -th
haven,hadde,v%pt_3,The Knight's Tale 913,data/riverside_cats/KnT_riv.cat,Whan she hadde swowned with a deedly cheere,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
ben,be,v%pr_3,The Knight's Tale 925,data/riverside_cats/KnT_riv.cat,Thanked be Fortune and hire false wheel,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%pr_pl,The Knight's Tale 929,data/riverside_cats/KnT_riv.cat,We han ben waitynge al this fourtenyght,RIVERSIDE,Present plural must end in -en or -e
ben,that,v%pr_3,The Knight's Tale 933,data/riverside_cats/KnT_riv.cat,That starf at Thebes cursed be that day,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Knight's Tale 939,data/riverside_cats/KnT_riv.cat,That lord is now of Thebes the citee,RIVERSIDE,Present 3rd sg must end in -th
don,do,v%inf,The Knight's Tale 942,data/riverside_cats/KnT_riv.cat,To do the dede bodyes vileynye,RIVERSIDE,Infinitive must end in -en or -e
willen,wol,v%pr_3,The Knight's Tale 945,data/riverside_cats/KnT_riv.cat,And wol nat suffren hem by noon assent,RIVERSIDE,Present 3rd sg must end in -th
sterten,sterte,v%pt_3,The Knight's Tale 952,data/riverside_cats/KnT_riv.cat,This gentil duc doun from his courser sterte,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
heren,herde,v%pt_3,The Knight's Tale 953,data/riverside_cats/KnT_riv.cat,With herte pitous whan he herde hem speke,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
henten,hente,v%pt_3,The Knight's Tale 957,data/riverside_cats/KnT_riv.cat,And in his armes he hem alle up hente,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
don,doon,v%inf,The Knight's Tale 960,data/riverside_cats/KnT_riv.cat,He wolde doon so ferforthly his myght,RIVERSIDE,Infinitive must end in -en or -e
gon,go,v%inf,The Knight's Tale 968,data/riverside_cats/KnT_riv.cat,No neer Atthenes wolde he go ne ride,RIVERSIDE,Infinitive must end in -en or -e
riden,rit,v%pr_3,The Knight's Tale 981,data/riverside_cats/KnT_riv.cat,Thus rit this duc thus rit this conquerour,RIVERSIDE,Present 3rd sg must end in -th
riden,rit,v%pr_3,The Knight's Tale 981,data/riverside_cats/KnT_riv.cat,Thus rit this duc thus rit this conquerour,RIVERSIDE,Present 3rd sg must end in -th
putten,putte,v%pt_3,The Knight's Tale 988,data/riverside_cats/KnT_riv.cat,In pleyn bataille and putte the folk to flyght,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,The Knight's Tale 1000,data/riverside_cats/KnT_riv.cat,But shortly for to telle is myn entente,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%pr_pl,The Knight's Tale 1020,data/riverside_cats/KnT_riv.cat,Out of the taas the pilours han hem torn,RIVERSIDE,Present plural must end in -en or -e
haven,han,v%pr_pl,The Knight's Tale 1021,data/riverside_cats/KnT_riv.cat,And han hem caried softe unto the tente,RIVERSIDE,Present plural must end in -en or -e
mouen,may,v%pr_3,The Knight's Tale 1032,data/riverside_cats/KnT_riv.cat,For everemoore ther may no gold hem quite,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Knight's Tale 1036,data/riverside_cats/KnT_riv.cat,Than is the lylie upon his stalke grene,RIVERSIDE,Present 3rd sg must end in -th
don,do,v%inf,The Knight's Tale 1040,data/riverside_cats/KnT_riv.cat,Er it were day as was hir wone to do,RIVERSIDE,Infinitive must end in -en or -e
don,doon,v%inf,The Knight's Tale 1047,data/riverside_cats/KnT_riv.cat,To doon honour to May and for to ryse,RIVERSIDE,Infinitive must end in -en or -e
listen,liste,v%pr_3,The Knight's Tale 1052,data/riverside_cats/KnT_riv.cat,She walketh up and doun and as hire liste,RIVERSIDE,Present 3rd sg must end in -th
tellen,tolde,v%pt_1,The Knight's Tale 1059,data/riverside_cats/KnT_riv.cat,Of which I tolde yow and tellen shal,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
mouen,may,v%pr_3,The Knight's Tale 1085,data/riverside_cats/KnT_riv.cat,Oure prisoun for it may noon oother be,RIVERSIDE,Present 3rd sg must end in -th
sweren,sworn,v%ppl,The Knight's Tale 1089,data/riverside_cats/KnT_riv.cat,Hath yeven us this although we hadde it sworn,RIVERSIDE,Strong participle must end in -en or -e
ben,is,v%pr_3,The Knight's Tale 1091,data/riverside_cats/KnT_riv.cat,We moste endure it this is the short and playn,RIVERSIDE,Present 3rd sg must end in -th
willen,wol,v%pr_3,The Knight's Tale 1097,data/riverside_cats/KnT_riv.cat,Into myn herte that wol my bane be,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Knight's Tale 1100,data/riverside_cats/KnT_riv.cat,Is cause of al my criyng and my wo,RIVERSIDE,Present 3rd sg must end in -th
ben,be,v%pr_3,The Knight's Tale 1101,data/riverside_cats/KnT_riv.cat,I noot wher she be womman or goddesse,RIVERSIDE,Present 3rd sg must end in -th
ben,be,v%pr_3,The Knight's Tale 1104,data/riverside_cats/KnT_riv.cat,And seyde Venus if it be thy wil,RIVERSIDE,Present 3rd sg must end in -th
mouen,may,v%pr_pl,The Knight's Tale 1107,data/riverside_cats/KnT_riv.cat,Out of this prisoun help that we may scapen,RIVERSIDE,Present plural must end in -en or -e
ben,be,v%pr_3,The Knight's Tale 1108,data/riverside_cats/KnT_riv.cat,And if so be my destynee be shapen,RIVERSIDE,Present 3rd sg must end in -th
ben,be,v%pr_3,The Knight's Tale 1108,data/riverside_cats/KnT_riv.cat,And if so be my destynee be shapen,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Knight's Tale 1111,data/riverside_cats/KnT_riv.cat,That is so lowe ybroght by tirannye,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Knight's Tale 1116,data/riverside_cats/KnT_riv.cat,Arcite is hurt as muche as he or moore,RIVERSIDE,Present 3rd sg must end in -th
heren,herde,v%pt_3,The Knight's Tale 1123,data/riverside_cats/KnT_riv.cat,This Palamon whan he tho wordes herde,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
answeren,answerde,v%pt_3,The Knight's Tale 1124,data/riverside_cats/KnT_riv.cat,Dispitously he looked and answerde,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
helpen,helpe,v%pr_3,The Knight's Tale 1127,data/riverside_cats/KnT_riv.cat,God helpe me so me list ful yvele pleye,RIVERSIDE,Present 3rd sg must end in -th
listen,list,v%pr_3,The Knight's Tale 1127,data/riverside_cats/KnT_riv.cat,God helpe me so me list ful yvele pleye,RIVERSIDE,Present 3rd sg must end in -th
sweren,ysworn,v%ppl,The Knight's Tale 1132,data/riverside_cats/KnT_riv.cat,Ysworn ful depe and ech of us til oother,RIVERSIDE,Strong participle must end in -en or -e
withseien,withseyn,v%inf,The Knight's Tale 1140,data/riverside_cats/KnT_riv.cat,I woot right wel thou darst it nat withseyn,RIVERSIDE,Infinitive must end in -en or -e
sterven,sterve,v%pr_3,The Knight's Tale 1144,data/riverside_cats/KnT_riv.cat,And evere shal til that myn herte sterve,RIVERSIDE,Present 3rd sg must end in -th
tellen,tolde,v%pt_1,The Knight's Tale 1146,data/riverside_cats/KnT_riv.cat,I loved hire first and tolde thee my wo,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
seien,seyn,v%inf,The Knight's Tale 1151,data/riverside_cats/KnT_riv.cat,Or elles artow fals I dar wel seyn,RIVERSIDE,Infinitive must end in -en or -e
ben,is,v%pr_3,The Knight's Tale 1159,data/riverside_cats/KnT_riv.cat,And myn is love as to a creature,RIVERSIDE,Present 3rd sg must end in -th
tellen,tolde,v%pt_1,The Knight's Tale 1160,data/riverside_cats/KnT_riv.cat,For which I tolde thee myn aventure,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
shulen,shal,v%pr_3,The Knight's Tale 1164,data/riverside_cats/KnT_riv.cat,That who shal yeve a lovere any lawe,RIVERSIDE,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Knight's Tale 1166,data/riverside_cats/KnT_riv.cat,Than may be yeve to any erthely man,RIVERSIDE,Present 3rd sg must end in -th
moten,moot,v%pr_3,The Knight's Tale 1169,data/riverside_cats/KnT_riv.cat,A man moot nedes love maugree his heed,RIVERSIDE,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Knight's Tale 1170,data/riverside_cats/KnT_riv.cat,He may nat fleen it thogh he sholde be deed,RIVERSIDE,Present 3rd sg must end in -th
ben,be,v%pr_3,The Knight's Tale 1171,data/riverside_cats/KnT_riv.cat,Al be she mayde or wydwe or elles wyf,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Knight's Tale 1172,data/riverside_cats/KnT_riv.cat,And eek it is nat likly al thy lyf,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Knight's Tale 1182,data/riverside_cats/KnT_riv.cat,Ech man for hymself ther is noon oother,RIVERSIDE,Present 3rd sg must end in -th
listen,list,v%pr_3,The Knight's Tale 1183,data/riverside_cats/KnT_riv.cat,Love if thee list for I love and ay shal,RIVERSIDE,Present 3rd sg must end in -th
haven,hadde,v%pt_1,The Knight's Tale 1188,data/riverside_cats/KnT_riv.cat,If that I hadde leyser for to seye,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
don,do,v%inf,The Knight's Tale 1195,data/riverside_cats/KnT_riv.cat,And for to pleye as he was wont to do,RIVERSIDE,Infinitive must end in -en or -e
seien,sayn,v%pr_pl,The Knight's Tale 1198,data/riverside_cats/KnT_riv.cat,So wel they lovede as olde bookes sayn,RIVERSIDE,Present plural must end in -en or -e
listen,list,v%pr_3,The Knight's Tale 1201,data/riverside_cats/KnT_riv.cat,But of that storie list me nat to write,RIVERSIDE,Present 3rd sg must end in -th
speden,spedde,v%pt_3,The Knight's Tale 1217,data/riverside_cats/KnT_riv.cat,But taketh his leve and homward he him spedde,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,The Knight's Tale 1224,data/riverside_cats/KnT_riv.cat,Now is my prisoun worse than biforn,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Knight's Tale 1225,data/riverside_cats/KnT_riv.cat,Now is me shape eternally to dwelle,RIVERSIDE,Present 3rd sg must end in -th
haven,han,v%inf,The Knight's Tale 1233,data/riverside_cats/KnT_riv.cat,Wolde han suffised right ynough for me,RIVERSIDE,Infinitive must end in -en or -e
ben,is,v%pr_3,The Knight's Tale 1235,data/riverside_cats/KnT_riv.cat,Thyn is the victorie of this aventure,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Knight's Tale 1240,data/riverside_cats/KnT_riv.cat,For possible is syn thou hast hire presence,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Knight's Tale 1242,data/riverside_cats/KnT_riv.cat,That by som cas syn Fortune is chaungeable,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Knight's Tale 1247,data/riverside_cats/KnT_riv.cat,Ne creature that of hem maked is,RIVERSIDE,Present 3rd sg must end in -th
connen,kan,v%pr_pl,The Knight's Tale 1254,data/riverside_cats/KnT_riv.cat,Wel bettre than they kan hemself devyse,RIVERSIDE,Present plural must end in -en or -e
haven,han,v%inf,The Knight's Tale 1255,data/riverside_cats/KnT_riv.cat,Som man desireth for to han richesse,RIVERSIDE,Infinitive must end in -en or -e
slen,slayn,v%ppl,The Knight's Tale 1258,data/riverside_cats/KnT_riv.cat,That in his hous is of his meynee slayn,RIVERSIDE,Strong participle must end in -en or -e
witen,woot,v%pr_3,The Knight's Tale 1262,data/riverside_cats/KnT_riv.cat,A dronke man woot wel he hath an hous,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Knight's Tale 1263,data/riverside_cats/KnT_riv.cat,But he noot which the righte wey is thider,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Knight's Tale 1264,data/riverside_cats/KnT_riv.cat,And to a dronke man the wey is slider,RIVERSIDE,Present 3rd sg must end in -th
gon,goon,v%pr_pl,The Knight's Tale 1267,data/riverside_cats/KnT_riv.cat,But we goon wrong ful often trewely,RIVERSIDE,Present plural must end in -en or -e
mouen,may,v%pr_pl,The Knight's Tale 1268,data/riverside_cats/KnT_riv.cat,Thus may we seyen alle and namely I,RIVERSIDE,Present plural must end in -en or -e
witen,woot,v%pr_3,The Knight's Tale 1282,data/riverside_cats/KnT_riv.cat,Of al oure strif God woot the fruyt is thyn,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Knight's Tale 1282,data/riverside_cats/KnT_riv.cat,Of al oure strif God woot the fruyt is thyn,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Knight's Tale 1293,data/riverside_cats/KnT_riv.cat,And art a lord greet is thyn avauntage,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Knight's Tale 1294,data/riverside_cats/KnT_riv.cat,Moore than is myn that sterve here in a cage,RIVERSIDE,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Knight's Tale 1296,data/riverside_cats/KnT_riv.cat,With al the wo that prison may me yive,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Knight's Tale 1307,data/riverside_cats/KnT_riv.cat,What is mankynde moore unto you holde,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Knight's Tale 1308,data/riverside_cats/KnT_riv.cat,Than is the sheep that rouketh in the folde,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Knight's Tale 1309,data/riverside_cats/KnT_riv.cat,For slayn is man right as another beest,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Knight's Tale 1316,data/riverside_cats/KnT_riv.cat,That man is bounden to his observaunce,RIVERSIDE,Present 3rd sg must end in -th
ben,is,v%pr_3,The Knight's Tale 1319,data/riverside_cats/KnT_riv.cat,And whan a beest is deed he hath no peyne,RIVERSIDE,Present 3rd sg must end in -th
moten,moot,v%pr_3,The Knight's Tale 1320,data/riverside_cats/KnT_riv.cat,But man after his deeth moot wepe and pleyne,RIVERSIDE,Present 3rd sg must end in -th
haven,have,v%pr_3,The Knight's Tale 1321,data/riverside_cats/KnT_riv.cat,Though in this world he have care and wo,RIVERSIDE,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Knight's Tale 1322,data/riverside_cats/KnT_riv.cat,Withouten doute it may stonden so,RIVERSIDE,Present 3rd sg must end in -th
ben,ys,v%pr_3,The Knight's Tale 1324,data/riverside_cats/KnT_riv.cat,But wel I woot that in this world greet pyne ys,RIVERSIDE,Present 3rd sg must end in -th
listen,list,v%pr_3,The Knight's Tale 1327,data/riverside_cats/KnT_riv.cat,Goon at his large and where hym list may turne,RIVERSIDE,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Knight's Tale 1327,data/riverside_cats/KnT_riv.cat,Goon at his large and where hym list may turne,RIVERSIDE,Present 3rd sg must end in -th
seien,seyn,v%inf,The Knight's Tale 1341,data/riverside_cats/KnT_riv.cat,For shortly for to seyn this Palamoun,RIVERSIDE,Infinitive must end in -en or -e
ben,is,v%pr_3,The Knight's Tale 1342,data/riverside_cats/KnT_riv.cat,Perpetuelly is dampned to prisoun,RIVERSIDE,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Knight's Tale 1349,data/riverside_cats/KnT_riv.cat,That oon may seen his lady day by day,RIVERSIDE,Present 3rd sg must end in -th
moten,moot,v%pr_3,The Knight's Tale 1350,data/riverside_cats/KnT_riv.cat,But in prison he moot dwelle alway,RIVERSIDE,Present 3rd sg must end in -th
listen,list,v%pr_3,The Knight's Tale 1351,data/riverside_cats/KnT_riv.cat,That oother wher hym list may ride or go,RIVERSIDE,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Knight's Tale 1351,data/riverside_cats/KnT_riv.cat,That oother wher hym list may ride or go,RIVERSIDE,Present 3rd sg must end in -th
gon,go,v%inf,The Knight's Tale 1351,data/riverside_cats/KnT_riv.cat,That oother wher hym list may ride or go,RIVERSIDE,Infinitive must end in -en or -e
shulen,shal,v%pr_3,The Knight's Tale 1352,data/riverside_cats/KnT_riv.cat,But seen his lady shal he nevere mo,RIVERSIDE,Present 3rd sg must end in -th
listen,liste,v%pr_3,The Knight's Tale 1353,data/riverside_cats/KnT_riv.cat,Now demeth as yow liste ye that kan,RIVERSIDE,Present 3rd sg must end in -th
connen,kan,v%pr_pl,The Knight's Tale 1353,data/riverside_cats/KnT_riv.cat,Now demeth as yow liste ye that kan,RIVERSIDE,Present plural must end in -en or -e
shulen,shal,v%pr_3,The Knight's Tale 1357,data/riverside_cats/KnT_riv.cat,For seen his lady shal he nevere mo,RIVERSIDE,Present 3rd sg must end in -th
haven,hadde,v%pt_3,The Knight's Tale 1359,data/riverside_cats/KnT_riv.cat,So muche sorwe hadde nevere creature,RIVERSIDE,"Weak pt sg must end in -ed, -d, or -t"
shulen,shal,v%pr_3,The Knight's Tale 1360,data/riverside_cats/KnT_riv.cat,That is or shal whil that the world may dure,RIVERSIDE,Present 3rd sg must end in -th
