headword,word,line_number,filename,context,is_elided,is_final,text_type
fre,free,The Merchant's Tale 2069,data/riverside_cats/MerT_riv.cat,Allas this noble Januarie free,False,True,RIVERSIDE
fre,free,The Merchant's Tale 2138,data/riverside_cats/MerT_riv.cat,Rys up my wyf my love my lady free,False,True,RIVERSIDE
swete,sweete,The Merchant's Tale 2139,data/riverside_cats/MerT_riv.cat,The turtles voys is herd my dowve sweete,False,True,RIVERSIDE
olde,olde,The Merchant's Tale 2149,data/riverside_cats/MerT_riv.cat,Swiche olde lewed wordes used he,False,False,RIVERSIDE
treu,trewe,The Merchant's Tale 2164,data/riverside_cats/MerT_riv.cat,Than thee offende trewe deere wyf,False,False,RIVERSIDE
dere,deere,The Merchant's Tale 2164,data/riverside_cats/MerT_riv.cat,Than thee offende trewe deere wyf,False,False,RIVERSIDE
dere,deere,The Merchant's Tale 2194,data/riverside_cats/MerT_riv.cat,By the leve of yow my lord so deere,False,True,RIVERSIDE
grene,grene,The Merchant's Tale 2235,data/riverside_cats/MerT_riv.cat,Upon a bench of turves fressh and grene,False,True,RIVERSIDE
wilde,wylde,The Merchant's Tale 2252,data/riverside_cats/MerT_riv.cat,A wylde fyr and corrupt pestilence,False,False,RIVERSIDE
blind,blynde,The Merchant's Tale 2259,data/riverside_cats/MerT_riv.cat,Unto this olde blynde worthy knyght,False,False,RIVERSIDE
treu,trewe,The Merchant's Tale 2281,data/riverside_cats/MerT_riv.cat,Wommen ful trewe ful goode and vertuous,False,False,RIVERSIDE
god,goode,The Merchant's Tale 2281,data/riverside_cats/MerT_riv.cat,Wommen ful trewe ful goode and vertuous,True,False,RIVERSIDE
treu,trewe,The Merchant's Tale 2285,data/riverside_cats/MerT_riv.cat,Of many a verray trewe wyf also,False,False,RIVERSIDE
riche,riche,The Merchant's Tale 2294,data/riverside_cats/MerT_riv.cat,What though he were riche and glorious,True,False,RIVERSIDE
shene,sheene,The Merchant's Tale 2328,data/riverside_cats/MerT_riv.cat,This fresshe May that is so bright and sheene,False,True,RIVERSIDE
rude,rude,The Merchant's Tale 2351,data/riverside_cats/MerT_riv.cat,I kan nat glose I am a rude man,False,False,RIVERSIDE
store,stoore,The Merchant's Tale 2367,data/riverside_cats/MerT_riv.cat,O stronge lady stoore what dostow,False,False,RIVERSIDE
god,goode,The Merchant's Tale 2387,data/riverside_cats/MerT_riv.cat,Ye maze maze goode sire quod she,False,False,RIVERSIDE
kinde,kynde,The Merchant's Tale 2389,data/riverside_cats/MerT_riv.cat,Allas quod she that evere I was so kynde,False,True,RIVERSIDE
large,large,The Franklin's Tale 755,data/riverside_cats/FranT_riv.cat,Ye profre me to have so large a reyne,True,False,RIVERSIDE
humble,humble,The Franklin's Tale 758,data/riverside_cats/FranT_riv.cat,Sire I wol be youre humble trewe wyf,False,False,RIVERSIDE
treu,trewe,The Franklin's Tale 758,data/riverside_cats/FranT_riv.cat,Sire I wol be youre humble trewe wyf,False,False,RIVERSIDE
fre,free,The Franklin's Tale 767,data/riverside_cats/FranT_riv.cat,Love is a thyng as any spirit free,False,True,RIVERSIDE
humble,humble,The Franklin's Tale 791,data/riverside_cats/FranT_riv.cat,Heere may men seen an humble wys accord,False,False,RIVERSIDE
stable,stable,The Franklin's Tale 871,data/riverside_cats/FranT_riv.cat,Of swich a parfit wys God and a stable,False,True,RIVERSIDE
riche,riche,The Franklin's Tale 933,data/riverside_cats/FranT_riv.cat,Yong strong right vertuous and riche and wys,True,False,RIVERSIDE
yong,yonge,The Franklin's Tale 956,data/riverside_cats/FranT_riv.cat,Ther yonge folk kepen hir observaunces,False,False,RIVERSIDE
clene,clene,The Franklin's Tale 995,data/riverside_cats/FranT_riv.cat,I seye whan ye han maad the coost so clene,False,True,RIVERSIDE
neue,newe,The Franklin's Tale 1015,data/riverside_cats/FranT_riv.cat,But sodeynly bigonne revel newe,False,True,RIVERSIDE
loue,lowe,The Franklin's Tale 1035,data/riverside_cats/FranT_riv.cat,As thyn herberwe chaungeth lowe or heighe,True,False,RIVERSIDE
dere,deere,The Franklin's Tale 1072,data/riverside_cats/FranT_riv.cat,To graunte me my sovereyn lady deere,False,True,RIVERSIDE
derk,dirke,The Franklin's Tale 1074,data/riverside_cats/FranT_riv.cat,Into hir owene dirke regioun,False,False,RIVERSIDE
long,longe,The Franklin's Tale 1081,data/riverside_cats/FranT_riv.cat,And longe tyme he lay forth in a traunce,False,False,RIVERSIDE
kene,kene,The Franklin's Tale 1112,data/riverside_cats/FranT_riv.cat,But in his herte ay was the arwe kene,False,True,RIVERSIDE
large,large,The Franklin's Tale 1143,data/riverside_cats/FranT_riv.cat,That tregetours withinne an halle large,False,True,RIVERSIDE
red,rede,The Franklin's Tale 1148,data/riverside_cats/FranT_riv.cat,Somtyme a vyne and grapes white and rede,False,True,RIVERSIDE
ded,dede,The Franklin's Tale 1181,data/riverside_cats/FranT_riv.cat,And he answerde hym that they dede were,False,False,RIVERSIDE
wilde,wilde,The Franklin's Tale 1190,data/riverside_cats/FranT_riv.cat,Forestes parkes ful of wilde deer,False,False,RIVERSIDE
wilde,wilde,The Franklin's Tale 1195,data/riverside_cats/FranT_riv.cat,He saugh whan voyded were thise wilde deer,False,False,RIVERSIDE
straunge,straunge,The Franklin's Tale 1223,data/riverside_cats/FranT_riv.cat,He made it straunge and swoor so God hym save,True,False,RIVERSIDE
double,double,The Franklin's Tale 1252,data/riverside_cats/FranT_riv.cat,Janus sit by the fyr with double berd,False,False,RIVERSIDE
humble,humble,The Franklin's Tale 1309,data/riverside_cats/FranT_riv.cat,With dredful herte and with ful humble cheere,False,False,RIVERSIDE
dere,deere,The Franklin's Tale 1310,data/riverside_cats/FranT_riv.cat,Salewed hath his sovereyn lady deere,False,True,RIVERSIDE
pale,pale,The Franklin's Tale 1353,data/riverside_cats/FranT_riv.cat,With face pale and with ful sorweful cheere,True,False,RIVERSIDE
noble,noble,The Franklin's Tale 1364,data/riverside_cats/FranT_riv.cat,Hath ther nat many a noble wyf er this,False,False,RIVERSIDE
treu,trewe,The Franklin's Tale 1424,data/riverside_cats/FranT_riv.cat,I wol be trewe unto Arveragus,True,False,RIVERSIDE
dere,deere,The Franklin's Tale 1426,data/riverside_cats/FranT_riv.cat,As dide Demociones doghter deere,False,True,RIVERSIDE
treu,trewe,The Franklin's Tale 1439,data/riverside_cats/FranT_riv.cat,How trewe eek was to Alcebiades,True,False,RIVERSIDE
muche,muche,The Franklin's Tale 1471,data/riverside_cats/FranT_riv.cat,This is to muche and it were Goddes wille,True,False,RIVERSIDE
stille,stille,The Franklin's Tale 1472,data/riverside_cats/FranT_riv.cat,Ye wyf quod he lat slepen that is stille,False,True,RIVERSIDE
bar,bare,The Franklin's Tale 1545,data/riverside_cats/FranT_riv.cat,She thonketh hym upon hir knees al bare,False,True,RIVERSIDE
treu,trewe,The Franklin's Tale 1555,data/riverside_cats/FranT_riv.cat,And she was to hym trewe for everemoore,False,False,RIVERSIDE
bar,bare,The Franklin's Tale 1580,data/riverside_cats/FranT_riv.cat,To goon abegged in my kirtle bare,False,True,RIVERSIDE
lef,leeve,The Franklin's Tale 1607,data/riverside_cats/FranT_riv.cat,This philosophre answerde Leeve brother,False,False,RIVERSIDE
fre,fre,The Franklin's Tale 1622,data/riverside_cats/FranT_riv.cat,Which was the mooste fre as thynketh yow,True,False,RIVERSIDE
fre,free,Sir Thopas 721,data/riverside_cats/Thop_riv.cat,His fader was a man ful free,False,True,RIVERSIDE
wilde,wilde,Sir Thopas 736,data/riverside_cats/Thop_riv.cat,He koude hunte at wilde deer,False,False,RIVERSIDE
wilde,wilde,Sir Thopas 755,data/riverside_cats/Thop_riv.cat,Therinne is many a wilde best,False,False,RIVERSIDE
smal,smale,Sir Thopas 760,data/riverside_cats/Thop_riv.cat,Ther spryngen herbes grete and smale,False,True,RIVERSIDE
moiste,moyste,Sir Thopas 764,data/riverside_cats/Thop_riv.cat,Wheither it be moyste or stale,True,False,RIVERSIDE
stale,stale,Sir Thopas 764,data/riverside_cats/Thop_riv.cat,Wheither it be moyste or stale,False,True,RIVERSIDE
prive,pryve,Sir Thopas 801,data/riverside_cats/Thop_riv.cat,That he foond in a pryve woon,False,False,RIVERSIDE
wilde,wilde,Sir Thopas 803,data/riverside_cats/Thop_riv.cat,So wilde,False,True,RIVERSIDE
trie,trye,Sir Thopas 856,data/riverside_cats/Thop_riv.cat,With sugre that is trye,False,True,RIVERSIDE
cler,cleere,Sir Thopas 858,data/riverside_cats/Thop_riv.cat,Of cloth of lake fyn and cleere,False,True,RIVERSIDE
fre,free,Sir Thopas 892,data/riverside_cats/Thop_riv.cat,Bothe knyght and lady free,False,True,RIVERSIDE
god,goode,Sir Thopas 914,data/riverside_cats/Thop_riv.cat,Of herbes fyne and goode,False,True,RIVERSIDE
